date,temperature
1700901039000,-0.5
1700901084000,-0.5
1700901129000,-0.6999999999999993
1700901174000,-0.6000000000000014
1700901219000,-0.7000000000000028
1700901264000,-0.6000000000000014
1700901309000,-0.3999999999999986
1700901354000,-0.3999999999999986
1700901399000,-0.6000000000000014
1700901444000,-0.6000000000000014
1700901489000,-0.5999999999999979
1700901534000,-0.5
1700901579000,-0.3000000000000007
1700901624000,-0.3000000000000007
1700901669000,-0.5
1700901714000,-0.3999999999999986
1700901759000,-0.3999999999999986
1700901804000,-0.3000000000000007
1700901849000,-0.5
1700901894000,-0.5
1700901939000,-0.3999999999999986
1700901984000,-0.3000000000000007
1700902029000,-0.40000000000000213
1700902074000,-0.3000000000000007
1700902119000,-0.3999999999999986
1700902164000,-0.3999999999999986
1700902209000,-0.3999999999999986
1700902254000,-0.3000000000000007
1700902299000,-0.1999999999999993
1700902344000,-0.1999999999999993
1700902389000,-0.5
1700902434000,-0.40000000000000213
1700902479000,-0.3000000000000007
1700902524000,-0.3000000000000007
1700902569000,0.10000000000000142
1700902614000,0.20000000000000284
1700902659000,0
1700902704000,0
1700902749000,0.09999999999999787
1700902794000,0.09999999999999787
1700902839000,-0.1999999999999993
1700902884000,-0.09999999999999787
1700902929000,0
1700902974000,0.09999999999999787
1700903019000,0.09999999999999787
1700903064000,0.1999999999999993
1700903109000,-0.10000000000000142
1700903154000,0
1700903199000,0.10000000000000142
1700903244000,0.10000000000000142
1700903289000,0.3000000000000007
1700903334000,0.3000000000000007
1700903379000,0.29999999999999716
1700903424000,0.29999999999999716
1700903469000,0.3999999999999986
1700903514000,0.5
1700903559000,0.5
1700903604000,0.5999999999999979
1700903649000,0.5
1700903694000,0.6999999999999993
1700903739000,0.6999999999999993
1700903784000,0.8000000000000007
1700903829000,0.8000000000000007
1700903874000,0.8000000000000007
1700903919000,0.8999999999999986
1700903964000,0.8999999999999986
1700904009000,0.9000000000000021
1700904054000,0.9000000000000021
1700904099000,0.8999999999999986
1700904144000,0.8999999999999986
1700904189000,0.8999999999999986
1700904234000,1
1700904279000,1
1700904324000,1.1000000000000014
1700904369000,1
1700904414000,1
1700904459000,1.0999999999999979
1700904504000,1.0999999999999979
1700904549000,1.1999999999999993
1700904594000,1.1999999999999993
1700904639000,1.0999999999999979
1700904684000,1.0999999999999979
1700904729000,1.3000000000000007
1700904774000,1.3000000000000007
1700904819000,1.4000000000000021
1700904864000,1.4000000000000021
1700904909000,1.3000000000000007
1700904954000,1.3000000000000007
1700904999000,1.5
1700905044000,1.5999999999999979
1700905089000,1.5
1700905134000,1.5
1700905179000,1.6000000000000014
1700905224000,1.6000000000000014
1700905269000,1.6000000000000014
1700905314000,1.7000000000000028
1700905359000,1.6000000000000014
1700905404000,1.6000000000000014
1700905449000,1.5
1700905494000,1.5999999999999979
1700905539000,1.5999999999999979
1700905584000,1.5999999999999979
1700905629000,1.3999999999999986
1700905674000,1.3999999999999986
1700905719000,1.5
1700905764000,1.6000000000000014
1700905809000,1.6000000000000014
1700905854000,1.6000000000000014
1700905899000,1.5999999999999979
1700905944000,1.5999999999999979
1700905989000,1.5999999999999979
1700906034000,1.5999999999999979
1700906079000,1.5
1700906124000,1.5
1700906169000,1.6000000000000014
1700906214000,1.6000000000000014
1700906259000,1.7000000000000028
1700906304000,1.7000000000000028
1700906349000,1.6000000000000014
1700906394000,1.6000000000000014
1700906439000,1.6000000000000014
1700906484000,1.6000000000000014
1700906529000,1.5
1700906574000,1.5
1700906619000,1.5
1700906664000,1.5
1700906709000,1.3999999999999986
1700906754000,1.5
1700906799000,1.5
1700906844000,1.5
1700906889000,1.5999999999999979
1700906934000,1.5999999999999979
1700906979000,1.5
1700907024000,1.5
1700907069000,1.5
1700907114000,1.5
1700907159000,1.6999999999999993
1700907204000,1.6999999999999993
1700907249000,1.5
1700907294000,1.5
1700907339000,1.5
1700907384000,1.5
1700907429000,1.6000000000000014
1700907474000,1.6000000000000014
1700907519000,1.5
1700907564000,1.5
1700907609000,1.3999999999999986
1700907654000,1.3999999999999986
1700907699000,1.5999999999999979
1700907744000,1.5999999999999979
1700907789000,1.5
1700907834000,1.5
1700907879000,1.5
1700907924000,1.5
1700907969000,1.5
1700908014000,1.5
1700908059000,1.5999999999999979
1700908104000,1.5999999999999979
1700908149000,1.5999999999999979
1700908194000,1.5999999999999979
1700908239000,1.5999999999999979
1700908284000,1.5999999999999979
1700908329000,1.6999999999999993
1700908374000,1.6999999999999993
1700908419000,1.3999999999999986
1700908464000,1.5
1700908509000,1.6000000000000014
1700908554000,1.6000000000000014
1700908599000,1.6000000000000014
1700908644000,1.6000000000000014
1700908689000,1.5
1700908734000,1.5
1700908779000,1.5999999999999979
1700908824000,1.5999999999999979
1700908869000,1.5999999999999979
1700908914000,1.5999999999999979
1700908959000,1.3999999999999986
1700909004000,1.3999999999999986
1700909049000,1.6000000000000014
1700909094000,1.6000000000000014
1700909139000,1.4000000000000021
1700909184000,1.5
1700909229000,1.5
1700909274000,1.5
1700909319000,1.5999999999999979
1700909364000,1.5999999999999979
1700909409000,1.5999999999999979
1700909454000,1.5999999999999979
1700909499000,1.6000000000000014
1700909544000,1.6000000000000014
1700909589000,1.6999999999999993
1700909634000,1.8000000000000007
1700909679000,1.9000000000000021
1700909724000,1.9000000000000021
1700909769000,1.6000000000000014
1700909814000,1.6000000000000014
1700909859000,1.7000000000000028
1700909904000,1.8000000000000007
1700909949000,1.6999999999999993
1700909994000,1.6999999999999993
1700910039000,1.8000000000000007
1700910084000,1.9000000000000021
1700910129000,1.8000000000000007
1700910174000,1.8999999999999986
1700910219000,1.8999999999999986
1700910264000,1.8999999999999986
1700910309000,1.8999999999999986
1700910354000,1.8999999999999986
1700910399000,2
1700910444000,2
1700910489000,2
1700910534000,2
1700910579000,2
1700910624000,2
1700910669000,1.9000000000000021
1700910714000,1.9000000000000021
1700910759000,1.8999999999999986
1700910804000,1.8999999999999986
1700910849000,2
1700910894000,2
1700910939000,2
1700910984000,2
1700911029000,2.099999999999998
1700911074000,2.099999999999998
1700911119000,2.099999999999998
1700911164000,2.1999999999999993
1700911209000,2
1700911254000,2
1700911299000,2.1000000000000014
1700911344000,2.1000000000000014
1700911389000,2.1000000000000014
1700911434000,2.1999999999999993
1700911479000,2.1999999999999993
1700911524000,2.1999999999999993
1700911569000,2.099999999999998
1700911614000,2.099999999999998
1700911659000,2
1700911704000,2
1700911749000,2.1999999999999993
1700911794000,2.1999999999999993
1700911839000,2.099999999999998
1700911884000,2.099999999999998
1700911929000,2.1999999999999993
1700911974000,2.3000000000000007
1700912019000,2.3000000000000007
1700912064000,2.3000000000000007
1700912109000,2.1999999999999993
1700912154000,2.1999999999999993
1700912199000,2.3000000000000007
1700912244000,2.3000000000000007
1700912289000,2.3000000000000007
1700912334000,2.400000000000002
1700912379000,2.400000000000002
1700912424000,2.3000000000000007
1700912469000,2.3000000000000007
1700912514000,2.5
1700912604000,2.5
1700913009000,2.1999999999999993
1700913054000,2.1999999999999993
1700913099000,2.3000000000000007
1700913144000,2.3000000000000007
1700913189000,2.3999999999999986
1700913234000,2.3999999999999986
1700913279000,2.3999999999999986
1700913324000,2.3999999999999986
1700913369000,2.3000000000000007
1700913414000,2.3000000000000007
1700913459000,2.400000000000002
1700913504000,2.400000000000002
1700913549000,2.5
1700913594000,2.5
1700913639000,2.400000000000002
1700913684000,2.400000000000002
1700913729000,2.5
1700913774000,2.599999999999998
1700913819000,2.1999999999999993
1700913864000,2.1999999999999993
1700913909000,2.5
1700913954000,2.5
1700913999000,2.5
1700914044000,2.5
1700914089000,2.5
1700914134000,2.5
1700914179000,2.3999999999999986
1700914224000,2.3999999999999986
1700914269000,2.599999999999998
1700914314000,2.599999999999998
1700914359000,2.5
1700914404000,2.5
1700914449000,2.5
1700914494000,2.6000000000000014
1700914539000,2.599999999999998
1700914584000,2.6999999999999993
1700914629000,2.5
1700914674000,2.5
1700914719000,2.6999999999999993
1700914764000,2.6999999999999993
1700914809000,2.6999999999999993
1700914854000,2.6999999999999993
1700914899000,2.6000000000000014
1700914944000,2.6000000000000014
1700914989000,2.6000000000000014
1700915034000,2.6000000000000014
1700915079000,2.6000000000000014
1700915124000,2.6000000000000014
1700915169000,2.5
1700915214000,2.5
1700915259000,2.6999999999999993
1700915304000,2.6999999999999993
1700915349000,2.5
1700915394000,2.6000000000000014
1700915439000,2.6999999999999993
1700915484000,2.8000000000000007
1700915529000,2.8000000000000007
1700915574000,2.6999999999999993
1700915619000,2.6000000000000014
1700915664000,2.6000000000000014
1700915709000,2.8000000000000007
1700915754000,2.6999999999999993
1700915799000,2.6999999999999993
1700915844000,2.8000000000000007
1700915889000,2.8000000000000007
1700915934000,2.6999999999999993
1700915979000,2.8000000000000007
1700916024000,2.8000000000000007
1700916069000,2.900000000000002
1700916114000,2.8000000000000007
1700916159000,2.8000000000000007
1700916204000,2.6999999999999993
1700916249000,2.900000000000002
1700916294000,2.900000000000002
1700916339000,2.8000000000000007
1700916384000,2.8000000000000007
