date,temperature
1702335604000,-1.1999999999999993
1702335649000,-1.1999999999999993
1702335695000,-1.1000000000000014
1702335739000,-1.1000000000000014
1702335784000,-1.1000000000000014
1702335829000,-1.1000000000000014
1702335875000,-1.1999999999999993
1702335919000,-1.2999999999999972
1702335964000,-1.1999999999999993
1702336009000,-1.1999999999999993
1702336055000,-1.2999999999999972
1702336099000,-1.2999999999999972
1702336144000,-1.1999999999999993
1702336189000,-1.1999999999999993
1702336235000,-1.2999999999999972
1702336279000,-1.2999999999999972
1702336324000,-1.1999999999999993
1702336369000,-1.1999999999999993
1702336415000,-1.1999999999999993
1702336459000,-1.1999999999999993
1702336504000,-1.5
1702336549000,-1.5
1702336595000,-1.3999999999999986
1702336639000,-1.3999999999999986
1702336684000,-1.1999999999999993
1702336729000,-1.1999999999999993
1702336775000,-1.3000000000000007
1702336819000,-1.3000000000000007
1702336864000,-1.5
1702336909000,-1.5
1702336955000,-1.3000000000000007
1702336999000,-1.3000000000000007
1702337044000,-1.4000000000000021
1702337089000,-1.4000000000000021
1702337135000,-1.5
1702337179000,-1.5
1702337224000,-1.4000000000000021
1702337269000,-1.4000000000000021
1702337315000,-1.5
1702337359000,-1.5
1702337404000,-1.4000000000000021
1702337449000,-1.5
1702337495000,-1.5
1702337539000,-1.5
1702337584000,-1.3999999999999986
1702337629000,-1.3999999999999986
1702337675000,-1.5
1702337719000,-1.5
1702337764000,-1.4000000000000021
1702337809000,-1.4000000000000021
1702337855000,-1.5
1702337899000,-1.5
1702337944000,-1.6999999999999993
1702337989000,-1.6999999999999993
1702338035000,-1.6000000000000014
1702338079000,-1.6000000000000014
1702338124000,-1.6999999999999993
1702338169000,-1.6999999999999993
1702338215000,-1.6000000000000014
1702338259000,-1.6000000000000014
1702338304000,-1.6000000000000014
1702338349000,-1.6000000000000014
1702338395000,-1.5
1702338439000,-1.5999999999999979
1702338484000,-1.5
1702338529000,-1.5
1702338575000,-1.6999999999999993
1702338619000,-1.6999999999999993
1702338664000,-1.6999999999999993
1702338709000,-1.6999999999999993
1702338755000,-1.5999999999999979
1702338799000,-1.5999999999999979
1702338844000,-1.6999999999999993
1702338889000,-1.6999999999999993
1702338935000,-1.6999999999999993
1702338979000,-1.6999999999999993
1702339024000,-1.7999999999999972
1702339069000,-1.7999999999999972
1702339115000,-1.6999999999999993
1702339159000,-1.8000000000000007
1702339204000,-1.6999999999999993
1702339249000,-1.6999999999999993
1702339295000,-1.6000000000000014
1702339339000,-1.6000000000000014
1702339384000,-1.8000000000000007
1702339429000,-1.8000000000000007
1702339475000,-1.8000000000000007
1702339519000,-1.6999999999999993
1702339564000,-1.8000000000000007
1702339609000,-1.8000000000000007
1702339655000,-1.8000000000000007
1702339699000,-1.8000000000000007
1702339744000,-1.8000000000000007
1702339789000,-1.8000000000000007
1702339835000,-1.7000000000000028
1702339879000,-1.7000000000000028
1702339924000,-1.8000000000000007
1702339969000,-1.8000000000000007
1702340015000,-1.8000000000000007
1702340059000,-1.8000000000000007
1702340104000,-1.7000000000000028
1702340149000,-1.7000000000000028
1702340195000,-1.8000000000000007
1702340239000,-1.8000000000000007
1702340284000,-1.7000000000000028
1702340329000,-1.8000000000000007
1702340375000,-1.8999999999999986
1702340419000,-1.8999999999999986
1702340464000,-1.8999999999999986
1702340509000,-1.8999999999999986
1702340555000,-2
1702340599000,-2
1702340644000,-1.8999999999999986
1702340689000,-1.8999999999999986
1702340735000,-1.8000000000000007
1702340779000,-1.9000000000000021
1702340824000,-2
1702340869000,-2
1702340915000,-1.9000000000000021
1702340959000,-1.9000000000000021
1702341004000,-1.9000000000000021
1702341049000,-1.9000000000000021
1702341095000,-1.9000000000000021
1702341139000,-1.9000000000000021
1702341184000,-1.9000000000000021
1702341229000,-1.9000000000000021
1702341275000,-2.1000000000000014
1702341319000,-2.1000000000000014
1702341364000,-2
1702341409000,-2
1702341455000,-1.9000000000000021
1702341499000,-1.9000000000000021
1702341544000,-1.9000000000000021
1702341589000,-1.9000000000000021
1702341635000,-2.1000000000000014
1702341679000,-2.1999999999999993
1702341724000,-2.099999999999998
1702341769000,-2.099999999999998
1702341815000,-2.099999999999998
1702341905000,-2.1999999999999993
1702341949000,-2.1999999999999993
1702341994000,-2.099999999999998
1702342039000,-2.099999999999998
1702342085000,-2.1999999999999993
1702342129000,-2.1999999999999993
1702342174000,-2.099999999999998
1702342219000,-2.099999999999998
1702342265000,-2
1702342309000,-2
1702342354000,-2
1702342399000,-2
1702342445000,-2.099999999999998
1702342489000,-2.099999999999998
1702342534000,-2.099999999999998
1702342579000,-2.099999999999998
1702342625000,-2.099999999999998
1702342669000,-2.099999999999998
1702342714000,-2
1702342759000,-2.1000000000000014
1702342805000,-2.1000000000000014
1702342849000,-2.1000000000000014
1702342894000,-2.1000000000000014
1702342939000,-2.1000000000000014
1702342985000,-2.1000000000000014
1702343029000,-2.1000000000000014
1702343074000,-2.1999999999999993
1702343119000,-2.1999999999999993
1702343165000,-2.1999999999999993
1702343209000,-2.1999999999999993
1702343254000,-2.1999999999999993
1702343299000,-2.1999999999999993
1702343345000,-2.1000000000000014
1702343389000,-2.1000000000000014
1702343434000,-2.200000000000003
1702343479000,-2.200000000000003
1702343524000,-2.200000000000003
1702343569000,-2.200000000000003
1702343614000,-2.200000000000003
1702343659000,-2.200000000000003
1702343704000,-2.400000000000002
1702343749000,-2.400000000000002
1702343794000,-2.200000000000003
1702343839000,-2.200000000000003
1702343884000,-2.200000000000003
1702343929000,-2.200000000000003
1702343974000,-2.3000000000000007
1702344019000,-2.3000000000000007
1702344064000,-2.200000000000003
1702344109000,-2.200000000000003
1702344154000,-2.200000000000003
1702344199000,-2.200000000000003
1702344244000,-2.200000000000003
1702344289000,-2.200000000000003
1702344334000,-2.3000000000000007
1702344379000,-2.3000000000000007
1702344424000,-2.3000000000000007
1702344469000,-2.3000000000000007
1702344514000,-2.3999999999999986
1702344559000,-2.3000000000000007
1702344604000,-2.200000000000003
1702344649000,-2.3000000000000007
1702344694000,-2.3000000000000007
1702344739000,-2.3000000000000007
1702344784000,-2.3999999999999986
1702344829000,-2.3999999999999986
1702344874000,-2.3000000000000007
1702344919000,-2.3000000000000007
1702344964000,-2.3000000000000007
1702345009000,-2.3000000000000007
1702345054000,-2.3000000000000007
1702345099000,-2.3000000000000007
1702345144000,-2.3000000000000007
1702345189000,-2.3000000000000007
1702345234000,-2.1999999999999993
1702345279000,-2.3000000000000007
1702345324000,-2.400000000000002
1702345369000,-2.400000000000002
1702345414000,-2.400000000000002
1702345459000,-2.400000000000002
1702345504000,-2.400000000000002
1702345549000,-2.400000000000002
1702345594000,-2.3000000000000007
1702345639000,-2.3000000000000007
1702345684000,-2.400000000000002
1702345729000,-2.400000000000002
1702345774000,-2.400000000000002
1702345819000,-2.400000000000002
1702345864000,-2.400000000000002
1702345909000,-2.400000000000002
1702345954000,-2.6000000000000014
1702345999000,-2.6000000000000014
1702346044000,-2.5
1702346089000,-2.5
1702346134000,-2.3000000000000007
1702346179000,-2.3000000000000007
1702346224000,-2.400000000000002
1702346269000,-2.400000000000002
1702346314000,-2.400000000000002
1702346359000,-2.400000000000002
1702346404000,-2.3000000000000007
1702346449000,-2.3000000000000007
1702346494000,-2.3000000000000007
1702346539000,-2.3000000000000007
1702346584000,-2.3000000000000007
1702346629000,-2.3000000000000007
1702346674000,-2.400000000000002
1702346719000,-2.400000000000002
1702346764000,-2.599999999999998
1702346809000,-2.599999999999998
1702346854000,-2.5
1702346899000,-2.5
1702346944000,-2.5
1702346989000,-2.5
1702347034000,-2.5
1702347079000,-2.5
1702347124000,-2.599999999999998
1702347169000,-2.599999999999998
1702347214000,-2.5
1702347259000,-2.5
1702347304000,-2.5
1702347349000,-2.5
1702347394000,-2.5
1702347439000,-2.5
1702347484000,-2.5
1702347529000,-2.5
1702347574000,-2.599999999999998
1702347619000,-2.599999999999998
1702347664000,-2.5
1702347709000,-2.5
1702347754000,-2.599999999999998
1702347799000,-2.599999999999998
1702347844000,-2.3999999999999986
1702347889000,-2.3999999999999986
1702347934000,-2.3999999999999986
