date,temperature
1702715447000,-0.7999999999999972
1702715485000,-0.6999999999999993
1702715530000,-0.6999999999999993
1702715575000,-0.5999999999999979
1702715621000,-0.7000000000000028
1702715665000,-0.7000000000000028
1702715710000,-0.6999999999999993
1702715755000,-0.5999999999999979
1702715801000,-0.7999999999999972
1702715845000,-0.6999999999999993
1702715890000,-0.8000000000000007
1702715935000,-0.6999999999999993
1702715981000,-0.7000000000000028
1702716025000,-0.7000000000000028
1702716070000,-0.5
1702716115000,-0.3999999999999986
1702716161000,-0.5999999999999979
1702716205000,-0.5999999999999979
1702716250000,-0.40000000000000213
1702716295000,-0.40000000000000213
1702716341000,-0.5
1702716385000,-0.5
1702716430000,-0.3000000000000007
1702716475000,-0.3000000000000007
1702716521000,-0.5
1702716565000,-0.3999999999999986
1702716610000,-0.1999999999999993
1702716655000,-0.1999999999999993
1702716701000,-0.3000000000000007
1702716745000,-0.3000000000000007
1702716790000,-0.3000000000000007
1702716835000,-0.3000000000000007
1702716881000,-0.3000000000000007
1702716925000,-0.3000000000000007
1702716970000,-0.10000000000000142
1702717015000,-0.10000000000000142
1702717061000,-0.3999999999999986
1702717105000,-0.3999999999999986
1702717150000,-0.09999999999999787
1702717195000,0
1702717241000,-0.10000000000000142
1702717285000,0
1702717330000,0
1702717375000,0
1702717421000,0
1702717465000,0.10000000000000142
1702717510000,0.1999999999999993
1702717555000,0.3000000000000007
1702717601000,-0.09999999999999787
1702717645000,-0.09999999999999787
1702717690000,0.1999999999999993
1702717735000,0.1999999999999993
1702717781000,0.3000000000000007
1702717825000,0.3000000000000007
1702717870000,0.29999999999999716
1702717915000,0.29999999999999716
1702717961000,0.29999999999999716
1702718005000,0.3999999999999986
1702718050000,0.20000000000000284
1702718095000,0.20000000000000284
1702718141000,0.3000000000000007
1702718185000,0.3999999999999986
1702718230000,0.5
1702718275000,0.5
1702718321000,0.40000000000000213
1702718365000,0.40000000000000213
1702718410000,0.5999999999999979
1702718455000,0.5999999999999979
1702718501000,0.3999999999999986
1702718545000,0.5
1702718590000,0.6999999999999993
1702718635000,0.8000000000000007
1702718681000,0.7000000000000028
1702718725000,0.7000000000000028
1702718770000,0.5999999999999979
1702718815000,0.5999999999999979
1702718861000,0.5999999999999979
1702718905000,0.6999999999999993
1702718950000,0.8000000000000007
1702718995000,0.8999999999999986
1702719041000,0.8999999999999986
1702719085000,0.8999999999999986
1702719130000,0.8999999999999986
1702719175000,0.8999999999999986
1702719221000,1
1702719265000,1
1702719310000,0.7000000000000028
1702719355000,0.7000000000000028
1702719401000,1.1999999999999993
1702719445000,1.1999999999999993
1702719490000,1.0999999999999979
1702719535000,1.0999999999999979
1702719581000,1
1702719625000,1.0999999999999979
1702719670000,1.0999999999999979
1702719715000,1.0999999999999979
1702719761000,0.8999999999999986
1702719805000,1
1702719850000,1
1702719895000,1.1000000000000014
1702719941000,1.1000000000000014
1702719985000,1.1000000000000014
1702720030000,1.1000000000000014
1702720075000,1.1000000000000014
1702720120000,1.3000000000000007
1702720165000,1.3000000000000007
1702720210000,1.3000000000000007
