date,rms
1702283677000,0.26123046875
1702283760000,0.26123046875
1702283940000,0.3125
1702284120000,0.2880859375
1702284300000,0.3466796875
1702284480000,0.3125
1702284660000,0.3466796875
1702284840000,0.322265625
1702285020000,0.3076171875
1702285200000,0.31494140625
1702285380000,0.3173828125
1702285560000,0.2783203125
1702285740000,0.31494140625
1702285920000,0.31494140625
1702286100000,0.3759765625
1702286280000,0.29296875
1702286460000,0.3125
1702286640000,0.419921875
1702286820000,0.36376953125
1702287000000,0.3466796875
1702287180000,0.2880859375
1702287360000,0.3076171875
1702287540000,0.29052734375
1702287720000,0.2783203125
1702287900000,0.33935546875
1702288080000,0.33447265625
1702288260000,0.3955078125
1702288440000,0.400390625
1702288620000,0.31494140625
1702288800000,0.3125
1702288980000,0.322265625
1702289160000,0.34423828125
1702289340000,0.30029296875
1702289520000,0.33203125
1702289700000,0.283203125
1702289880000,0.3857421875
1702290060000,0.302734375
1702290240000,0.3759765625
1702290420000,0.29541015625
1702290600000,0.3759765625
1702290780000,0.31494140625
1702290960000,0.37841796875
1702291140000,0.3173828125
1702291320000,0.32470703125
1702291500000,0.28564453125
1702291680000,0.26123046875
1702291860000,0.2587890625
1702292040000,0.33447265625
1702292220000,0.32470703125
1702292400000,0.33447265625
1702292580000,0.32470703125
1702292760000,0.29296875
1702292940000,0.361328125
1702293120000,0.3125
1702293300000,0.2880859375
1702293480000,0.341796875
1702293660000,0.33935546875
1702293840000,0.263671875
1702294020000,0.2783203125
1702294200000,0.30517578125
1702294380000,0.3466796875
1702294560000,0.31005859375
1702294740000,0.41259765625
1702294920000,0.25634765625
1702295100000,0.37841796875
1702295280000,0.27587890625
1702295685000,0.3271484375
1702295775000,0.3271484375
1702295955000,0.3369140625
1702296135000,0.31494140625
1702296315000,0.30517578125
1702296495000,0.361328125
1702296675000,0.29052734375
1702296855000,0.35400390625
1702297035000,0.32470703125
1702297215000,0.27587890625
1702297395000,0.43701171875
1702297575000,0.34423828125
1702297755000,0.2734375
1702297935000,0.3564453125
1702298115000,0.29296875
1702298295000,0.302734375
1702298475000,0.3173828125
1702298655000,0.341796875
1702298835000,0.3515625
1702299015000,0.3369140625
1702299195000,0.3369140625
1702299375000,0.27587890625
1702299555000,0.29052734375
1702299735000,0.1318359375
1702299915000,0.11474609375
1702300095000,0.1708984375
1702300275000,0.166015625
1702300455000,0.10986328125
1702300635000,0.0927734375
1702300815000,0.146484375
1702300995000,0.1171875
1702301175000,0.12451171875
1702301355000,0.12451171875
1702301535000,0.12451171875
1702301715000,0.10986328125
1702301895000,0.16357421875
1702302075000,0.16357421875
1702302255000,0.11474609375
1702302435000,0.14404296875
1702302615000,0.09033203125
1702302795000,0.09033203125
1702302975000,0.087890625
1702303155000,0.15625
1702303335000,0.13427734375
1702303515000,0.13427734375
1702303695000,0.09521484375
1702303875000,0.11474609375
1702304055000,0.1171875
1702304235000,0.11962890625
1702304415000,0.087890625
1702304595000,0.12939453125
1702304775000,0.1220703125
1702304955000,0.087890625
1702305135000,0.12939453125
1702305315000,0.15380859375
1702305495000,0.1123046875
1702305675000,0.11474609375
1702305855000,0.18310546875
1702306035000,0.11474609375
1702306215000,0.10986328125
1702306395000,0.166015625
1702306575000,0.146484375
1702306755000,0.13916015625
1702306935000,0.1123046875
1702307115000,0.10498046875
1702307250000,0.1220703125
1702307340000,0.1220703125
1702307519000,0.234375
1702307699000,0.11474609375
1702307879000,0.16357421875
1702308059000,0.15869140625
1702308239000,0.1416015625
1702308419000,0.1513671875
1702308599000,0.14892578125
1702308779000,0.10498046875
1702308959000,0.1708984375
1702309139000,0.10498046875
1702309319000,0.12451171875
1702309499000,0.146484375
1702309679000,0.14892578125
1702309859000,0.12451171875
1702310039000,0.08544921875
1702310219000,0.18798828125
1702310399000,0.08544921875
1702310579000,0.09521484375
1702310759000,0.09521484375
1702310939000,0.1318359375
1702311119000,0.09765625
1702311299000,0.1025390625
1702311479000,0.09521484375
1702311659000,0.10009765625
1702311839000,0.10498046875
1702312019000,0.1416015625
1702312199000,0.10498046875
1702312379000,0.1025390625
1702312559000,0.1220703125
1702312739000,0.16357421875
1702312919000,0.1171875
1702313099000,0.107421875
1702313279000,0.0927734375
1702313459000,0.078125
1702313639000,0.1025390625
1702313819000,0.10986328125
1702313999000,0.1025390625
1702314179000,0.126953125
1702314359000,0.11962890625
1702314539000,0.0927734375
1702314719000,0.07568359375
1702314899000,0.08544921875
1702315079000,0.2978515625
1702315259000,0.38818359375
1702315439000,0.3857421875
1702315619000,0.36376953125
1702315799000,0.283203125
1702315979000,0.3662109375
1702316159000,0.33447265625
1702316339000,0.33935546875
1702316519000,0.37841796875
1702316699000,0.35888671875
1702316879000,0.30517578125
1702317059000,0.40283203125
1702317239000,0.3564453125
1702317419000,0.35888671875
1702317599000,0.40283203125
1702317779000,0.3076171875
1702317959000,0.341796875
1702318139000,0.32958984375
1702318319000,0.28564453125
1702318499000,0.341796875
1702318679000,0.36865234375
1702318859000,0.35400390625
1702319039000,0.341796875
1702319219000,0.2978515625
1702319399000,0.2783203125
1702319579000,0.36376953125
1702319759000,0.29541015625
1702319939000,0.302734375
1702320119000,0.31982421875
1702320299000,0.33447265625
1702320479000,0.30029296875
1702320659000,0.4052734375
1702320839000,0.41015625
1702321019000,0.37109375
1702321199000,0.35888671875
1702321379000,0.3125
1702321559000,0.3564453125
1702321739000,0.3515625
1702321919000,0.3662109375
1702322099000,0.33203125
1702322279000,0.36376953125
1702322459000,0.3662109375
1702322639000,0.3271484375
1702322819000,0.35400390625
1702322999000,0.3662109375
1702323179000,0.390625
1702323359000,0.29296875
1702323539000,0.30029296875
1702323719000,0.33203125
1702323899000,0.38330078125
1702324079000,0.45654296875
1702324259000,0.39794921875
1702324439000,0.1025390625
1702324619000,0.146484375
1702324799000,0.11474609375
1702324979000,0.11962890625
1702325159000,0.126953125
1702325339000,0.1513671875
1702325519000,0.1025390625
1702325699000,0.0927734375
1702325879000,0.09765625
1702326059000,0.1513671875
1702326239000,0.10498046875
1702326419000,0.2099609375
1702326599000,0.18798828125
1702326779000,0.166015625
1702326959000,0.17333984375
1702327139000,0.126953125
1702327319000,0.1025390625
1702327499000,0.11962890625
1702327679000,0.08056640625
1702327859000,0.10986328125
1702328039000,0.15625
1702328219000,0.1123046875
1702328399000,0.1171875
1702328579000,0.10009765625
1702328759000,0.10009765625
1702328939000,0.1220703125
1702329119000,0.1025390625
1702329299000,0.10986328125
1702329479000,0.12939453125
1702329659000,0.10498046875
1702329839000,0.087890625
1702330019000,0.10986328125
1702330199000,0.1318359375
1702330334000,0.13916015625
1702330424000,0.13916015625
1702330604000,0.1318359375
1702330784000,0.13916015625
1702330964000,0.10498046875
1702331144000,0.1171875
1702331324000,0.1318359375
1702331504000,0.12939453125
1702331684000,0.09765625
1702331864000,0.14892578125
1702332044000,0.107421875
1702332224000,0.13671875
1702332404000,0.12451171875
1702332584000,0.1513671875
1702332764000,0.13427734375
1702332944000,0.10986328125
1702333124000,0.13671875
1702333304000,0.1318359375
1702333484000,0.1806640625
1702333664000,0.10986328125
1702333844000,0.10009765625
1702334024000,0.11474609375
1702334204000,0.1416015625
1702334384000,0.11474609375
1702334564000,0.12939453125
1702334744000,0.09521484375
1702334924000,0.1513671875
1702335104000,0.078125
1702335284000,0.11962890625
1702335464000,0.12939453125
