Machine 1 - 2_Motor DE - 5c1382 date,Machine 1 - 2_Motor DE - 5c1382 rms,Machine 1 - 1_Motor NDE - 5c132d date,Machine 1 - 1_Motor NDE - 5c132d rms
1702422047000,1057.373046875,1702422042000,1092.7734375
1702422227000,1058.59375,1702422222000,1093.505859375
1702422407000,1055.419921875,1702422402000,1092.041015625
1702422587000,1056.396484375,1702422582000,1092.529296875
1702422767000,1058.59375,1702422762000,1092.7734375
1702422947000,1057.12890625,1702422942000,1093.017578125
1702423127000,1058.349609375,1702423122000,1095.458984375
1702423307000,1057.6171875,1702423302000,1092.28515625
1702423487000,1058.837890625,1702423482000,1092.529296875
1702423667000,1058.10546875,1702423662000,1093.017578125
1702423847000,1058.349609375,1702423842000,1092.28515625
1702424027000,1056.15234375,1702424022000,1092.529296875
1702424207000,1058.349609375,1702424202000,1093.017578125
1702424387000,1058.10546875,1702424382000,1094.23828125
1702424567000,1055.6640625,1702424562000,1091.064453125
1702424747000,1057.373046875,1702424742000,1093.505859375
1702424927000,1058.10546875,1702424922000,1090.8203125
1702425107000,1055.908203125,1702425102000,1091.796875
1702425287000,1055.419921875,1702425282000,1094.23828125
1702425467000,1056.396484375,1702425462000,1094.7265625
1702425647000,1057.373046875,1702425642000,1094.482421875
1702425827000,1057.373046875,1702425822000,1094.23828125
1702426007000,1056.884765625,1702426002000,1094.23828125
1702426187000,1056.396484375,1702426182000,1092.529296875
1702426367000,1059.326171875,1702426362000,1093.994140625
1702426547000,1056.884765625,1702426542000,1093.26171875
1702426727000,1057.12890625,1702426722000,1091.796875
1702426907000,1057.861328125,1702426902000,1093.505859375
1702427087000,1055.908203125,1702427082000,1091.064453125
1702427267000,1056.640625,1702427261000,1093.017578125
1702427447000,1058.10546875,1702427441000,1095.458984375
1702427627000,1058.10546875,1702427621000,1095.947265625
1702427807000,1055.419921875,1702427801000,1094.970703125
1702427987000,1058.349609375,1702427981000,1093.017578125
1702428167000,1059.814453125,1702428161000,1093.26171875
1702428347000,1058.10546875,1702428341000,1092.529296875
1702428527000,1058.349609375,1702428521000,1094.482421875
1702428707000,1060.05859375,1702428701000,1095.458984375
1702428887000,1056.884765625,1702428881000,1095.458984375
1702429067000,1059.814453125,1702429061000,1093.505859375
1702429247000,1060.546875,1702429241000,1093.994140625
1702429427000,1058.837890625,1702429421000,1093.75
1702429607000,1058.837890625,1702429601000,1094.970703125
1702429787000,1058.837890625,1702429781000,1096.19140625
1702429967000,1058.837890625,1702429961000,1093.505859375
1702430147000,1059.08203125,1702430141000,1094.23828125
1702430327000,1059.814453125,1702430321000,1094.482421875
1702430507000,1056.884765625,1702430501000,1094.482421875
1702430687000,1057.6171875,1702430681000,1093.505859375
1702430867000,1057.12890625,1702430861000,1094.970703125
1702431047000,1059.5703125,1702431041000,1095.21484375
1702431227000,1059.08203125,1702431221000,1093.26171875
1702431407000,1058.837890625,1702431401000,1094.482421875
1702431587000,1057.12890625,1702431581000,1094.23828125
1702431767000,1058.837890625,1702431761000,1096.923828125
1702431947000,1060.05859375,1702431941000,1095.703125
1702432127000,1058.349609375,1702432121000,1092.529296875
1702432307000,1058.837890625,1702432301000,1095.21484375
1702432487000,1058.837890625,1702432481000,1092.529296875
1702432667000,1057.861328125,1702432661000,1094.482421875
1702432847000,1060.05859375,1702432841000,1093.75
1702433027000,1057.861328125,1702433021000,1095.458984375
1702433207000,1060.791015625,1702433201000,1093.26171875
1702433387000,1056.884765625,1702433381000,1094.970703125
1702433567000,1058.59375,1702433561000,1095.458984375
1702433747000,1059.326171875,1702433741000,1094.7265625
1702433927000,1060.05859375,1702433921000,1093.017578125
1702434107000,1057.6171875,1702434101000,1094.23828125
1702434287000,1059.5703125,1702434327000,1095.947265625
1702434467000,1059.5703125,1702434371000,1095.947265625
1702434692000,1060.546875,1702434551000,1093.994140625
1702434737000,1060.546875,1702434731000,1093.26171875
1702434917000,1058.59375,1702434911000,1093.505859375
1702435097000,1059.08203125,1702435091000,1093.505859375
1702435277000,1058.59375,1702435271000,1092.529296875
1702435457000,1061.279296875,1702435451000,1095.703125
1702435637000,1059.814453125,1702435631000,1094.23828125
1702435817000,1060.791015625,1702435811000,1093.75
1702435997000,1059.5703125,1702435991000,1094.7265625
1702436177000,1059.814453125,1702436171000,1093.75
1702436357000,1059.814453125,1702436351000,1095.458984375
1702436537000,1060.05859375,1702436531000,1095.947265625
1702436717000,1059.5703125,1702436711000,1093.26171875
1702436897000,1061.767578125,1702436891000,1094.7265625
1702437077000,1061.279296875,1702437071000,1094.23828125
1702437257000,1060.302734375,1702437251000,1093.26171875
1702437437000,1062.255859375,1702437431000,1093.017578125
1702437617000,1060.05859375,1702437611000,1093.26171875
1702437797000,1061.279296875,1702437791000,1093.994140625
1702437977000,1060.791015625,1702437971000,1091.552734375
1702438157000,1059.814453125,1702438151000,1095.947265625
1702438337000,1060.302734375,1702438331000,1095.703125
1702438517000,1061.767578125,1702438511000,1094.482421875
1702438697000,1059.814453125,1702438691000,1095.703125
1702438877000,1059.5703125,1702438871000,1093.994140625
1702439057000,1059.08203125,1702439051000,1095.458984375
1702439237000,1061.03515625,1702439231000,1095.21484375
1702439417000,1059.326171875,1702439411000,1095.458984375
1702439597000,1059.08203125,1702439591000,1095.458984375
1702439777000,1061.279296875,1702439771000,1092.7734375
1702439957000,1058.59375,1702439951000,1094.23828125
1702440137000,1060.05859375,1702440131000,1095.21484375
1702440317000,1060.791015625,1702440311000,1093.75
1702440497000,1059.814453125,1702440491000,1095.458984375
1702440677000,1061.5234375,1702440671000,1092.529296875
1702440857000,1061.767578125,1702440851000,1092.529296875
1702441037000,1059.08203125,1702441031000,1094.482421875
1702441217000,1059.326171875,1702441211000,1092.041015625
1702441397000,1060.302734375,1702441391000,1094.970703125
1702441577000,1061.279296875,1702441571000,1095.947265625
1702441757000,1059.5703125,1702441751000,1094.970703125
1702441937000,1059.814453125,1702441931000,1093.505859375
1702442117000,1058.349609375,1702442111000,1094.970703125
1702442297000,1060.302734375,1702442291000,1095.458984375
1702442477000,1059.5703125,1702442471000,1092.7734375
1702442657000,1060.546875,1702442651000,1094.7265625
1702442837000,1063.4765625,1702442831000,1092.7734375
1702443017000,1060.302734375,1702443011000,1093.75
1702443197000,1060.791015625,1702443191000,1094.482421875
1702443377000,1058.10546875,1702443371000,1094.7265625
1702443557000,1060.05859375,1702443551000,1095.947265625
1702443737000,1059.08203125,1702443731000,1094.482421875
1702443917000,1060.546875,1702443911000,1096.923828125
1702444097000,1061.279296875,1702444091000,1094.970703125
1702444277000,1059.326171875,1702444271000,1094.23828125
1702444457000,1061.279296875,1702444451000,1094.23828125
1702444637000,1060.05859375,1702444631000,1093.75
1702444817000,1061.279296875,1702444811000,1094.482421875
1702444997000,1059.5703125,1702444991000,1094.23828125
1702445177000,1061.279296875,1702445171000,1094.970703125
1702445357000,1060.791015625,1702445351000,1092.041015625
1702445537000,1061.5234375,1702445531000,1095.21484375
1702445717000,1061.279296875,1702445711000,1094.7265625
1702445897000,1059.326171875,1702445891000,1095.703125
1702446077000,1060.302734375,1702445936000,1095.703125
1702446257000,1060.05859375,1702446116000,1096.435546875
1702446302000,1060.05859375,1702446296000,1094.482421875
1702446482000,1060.302734375,1702446476000,1095.703125
1702446662000,1058.59375,1702446656000,1093.505859375
1702446842000,1059.5703125,1702446836000,1092.7734375
1702447022000,1060.546875,1702447016000,1094.482421875
1702447202000,1060.05859375,1702447196000,1096.435546875
1702447382000,1061.767578125,1702447376000,1094.970703125
1702447562000,1059.08203125,1702447556000,1095.947265625
1702447742000,1059.08203125,1702447736000,1094.970703125
1702447922000,1059.326171875,1702447916000,1095.21484375
1702448102000,1058.837890625,1702448096000,1094.482421875
1702448282000,1061.03515625,1702448276000,1094.482421875
1702448462000,1059.326171875,1702448456000,1094.482421875
1702448642000,1062.98828125,1702448636000,1094.23828125
1702448822000,1062.01171875,1702448816000,1094.7265625
1702449002000,1058.59375,1702448996000,1095.21484375
1702449182000,1060.05859375,1702449176000,1094.970703125
1702449362000,1061.767578125,1702449356000,1093.505859375
1702449542000,1059.326171875,1702449536000,1095.21484375
1702449722000,1059.08203125,1702449716000,1094.7265625
1702449902000,1058.837890625,1702449896000,1093.505859375
1702450082000,1060.546875,1702450076000,1094.482421875
1702450262000,1062.744140625,1702450256000,1092.28515625
1702450442000,1063.96484375,1702450436000,1095.947265625
1702450622000,1060.791015625,1702450616000,1093.75
1702450802000,1057.861328125,1702450796000,1092.28515625
1702450982000,1061.279296875,1702450976000,1092.7734375
1702451162000,1060.302734375,1702451156000,1094.970703125
1702451342000,1061.03515625,1702451336000,1095.703125
1702451522000,1060.05859375,1702451516000,1094.970703125
1702451702000,1060.791015625,1702451696000,1093.505859375
1702451882000,1060.05859375,1702451876000,1093.994140625
1702452062000,1060.546875,1702452056000,1094.970703125
1702452242000,1058.59375,1702452236000,1092.7734375
1702452422000,1060.302734375,1702452416000,1095.21484375
1702452602000,1060.302734375,1702452596000,1093.75
1702452782000,1060.546875,1702452776000,1093.505859375
1702452962000,1060.791015625,1702452956000,1094.23828125
1702453142000,1060.791015625,1702453136000,1095.703125
1702453322000,1061.5234375,1702453316000,1093.505859375
1702453502000,1060.546875,1702453496000,1093.017578125
1702453682000,1059.5703125,1702453676000,1095.21484375
1702453862000,1061.279296875,1702453856000,1096.19140625
1702454042000,1059.08203125,1702454036000,1095.703125
1702454222000,1061.279296875,1702454216000,1095.703125
1702454402000,1058.10546875,1702454396000,1093.017578125
1702454582000,1058.10546875,1702454576000,1094.23828125
1702454762000,1059.08203125,1702454756000,1093.994140625
1702454942000,1057.373046875,1702454936000,1095.458984375
1702455122000,1058.59375,1702455116000,1095.947265625
1702455302000,1060.302734375,1702455296000,1092.041015625
1702455482000,1059.08203125,1702455476000,1094.7265625
1702455662000,1058.59375,1702455656000,1096.435546875
1702455842000,1061.767578125,1702455836000,1095.947265625
1702456022000,1059.814453125,1702456016000,1094.7265625
1702456202000,1060.546875,1702456196000,1094.23828125
1702456382000,1061.03515625,1702456376000,1092.529296875
1702456562000,1061.03515625,1702456556000,1093.505859375
1702456742000,1061.5234375,1702456736000,1094.482421875
1702456922000,1060.302734375,1702456916000,1092.529296875
1702457102000,1060.302734375,1702457096000,1093.505859375
1702457282000,1059.326171875,1702457276000,1094.23828125
1702457461000,1058.59375,1702457456000,1094.970703125
1702457641000,1060.791015625,1702457501000,1094.970703125
1702457822000,1056.15234375,1702457681000,1095.21484375
1702457866000,1056.15234375,1702457861000,1095.21484375
1702458046000,1059.326171875,1702458041000,1092.28515625
1702458226000,1060.302734375,1702458221000,1095.21484375
1702458406000,1061.279296875,1702458401000,1094.970703125
1702458586000,1373.779296875,1702458581000,1359.619140625
1702458766000,1385.7421875,1702458761000,1362.3046875
1702458946000,1311.767578125,1702458941000,1385.25390625
1702459126000,1347.412109375,1702459121000,1356.4453125
1702459306000,1369.140625,1702459301000,1359.619140625
1702459486000,1333.251953125,1702459481000,1396.97265625
1702459666000,1374.755859375,1702459661000,1416.748046875
1702459846000,1369.140625,1702459841000,1355.224609375
1702460026000,1391.11328125,1702460021000,1342.28515625
1702460206000,1349.609375,1702460201000,1345.703125
1702460386000,1384.033203125,1702460381000,1367.67578125
1702460566000,1344.970703125,1702460561000,1373.779296875
1702460746000,1395.01953125,1702460741000,1334.47265625
1702460926000,1375.9765625,1702460921000,1381.8359375
1702461106000,1394.53125,1702461101000,1366.2109375
1702461286000,1403.564453125,1702461281000,1343.505859375
1702461466000,1387.6953125,1702461461000,1403.564453125
1702461646000,1390.13671875,1702461641000,1394.775390625
1702461826000,1415.0390625,1702461821000,1421.630859375
1702462006000,1356.689453125,1702462001000,1359.86328125
1702462186000,1385.498046875,1702462181000,1395.263671875
1702462366000,1422.607421875,1702462361000,1394.287109375
1702462546000,1333.0078125,1702462541000,1352.783203125
1702462726000,1355.224609375,1702462721000,1354.00390625
1702462906000,1347.900390625,1702462901000,1398.193359375
1702463086000,1400.634765625,1702463081000,1345.21484375
1702463266000,1427.734375,1702463261000,1364.501953125
1702463446000,1403.80859375,1702463441000,1420.654296875
1702463626000,1381.8359375,1702463621000,1379.8828125
1702463806000,1395.01953125,1702463801000,1360.107421875
1702463986000,1392.822265625,1702463981000,1411.865234375
1702464166000,1392.822265625,1702464161000,1357.91015625
1702464346000,1374.0234375,1702464341000,1367.431640625
1702464526000,1422.36328125,1702464521000,1390.380859375
1702464706000,1390.380859375,1702464701000,1377.44140625
1702464886000,1375.48828125,1702464881000,1395.01953125
1702465066000,1402.587890625,1702465061000,1408.69140625
1702465246000,1417.48046875,1702465241000,1401.611328125
1702465426000,1394.775390625,1702465421000,1362.79296875
1702465606000,1366.2109375,1702465601000,1342.529296875
1702465786000,1396.728515625,1702465781000,1390.625
1702465966000,1419.43359375,1702465961000,1402.83203125
1702466146000,1372.314453125,1702466141000,1384.765625
1702466326000,1366.455078125,1702466321000,1337.40234375
1702466506000,1403.3203125,1702466501000,1364.501953125
1702466686000,1411.865234375,1702466681000,1354.248046875
1702466866000,1373.779296875,1702466861000,1385.498046875
1702467046000,1359.619140625,1702467041000,1425.048828125
1702467226000,1403.3203125,1702467221000,1349.853515625
1702467406000,1369.140625,1702467401000,1366.455078125
1702467586000,1376.708984375,1702467581000,1320.068359375
1702467766000,1405.2734375,1702467761000,1392.578125
1702467946000,1322.265625,1702467941000,1373.53515625
1702468126000,1421.38671875,1702468121000,1361.328125
1702468306000,1358.88671875,1702468300000,1391.11328125
1702468486000,1329.58984375,1702468480000,1377.685546875
1702468666000,1382.8125,1702468660000,1354.98046875
1702468846000,1407.2265625,1702468840000,1344.7265625
1702469026000,1408.203125,1702469072000,1362.060546875
1702469206000,1369.140625,1702469470000,1362.060546875
1702469438000,1434.5703125,1702469650000,1334.716796875
1702469836000,1434.5703125,1702469830000,1319.82421875
1702470016000,1376.46484375,1702470010000,1404.296875
1702470196000,1374.0234375,1702470190000,1390.869140625
1702470376000,1397.705078125,1702470370000,1397.4609375
1702470556000,1380.37109375,1702470550000,1364.501953125
1702470736000,1390.13671875,1702470730000,1352.05078125
1702470916000,1378.173828125,1702470910000,1354.4921875
1702471096000,1397.705078125,1702471090000,1376.953125
1702471276000,1423.095703125,1702471270000,1367.67578125
1702471456000,1368.1640625,1702471450000,1411.1328125
1702471636000,1367.919921875,1702471630000,1377.9296875
1702471816000,1371.826171875,1702471810000,1384.27734375
1702471996000,1351.318359375,1702471990000,1406.494140625
1702472176000,1050.29296875,1702472170000,1087.158203125
1702472356000,1045.654296875,1702472350000,1087.158203125
1702472536000,1049.072265625,1702472530000,1086.42578125
1702472716000,1048.095703125,1702472710000,1084.47265625
1702472896000,1048.33984375,1702472890000,1085.9375
1702473076000,1048.095703125,1702473070000,1087.40234375
1702473256000,1048.828125,1702473250000,1088.623046875
1702473436000,1050.048828125,1702473430000,1085.205078125
1702473616000,1047.36328125,1702473610000,1085.9375
1702473796000,1048.828125,1702473790000,1085.44921875
1702473976000,1049.560546875,1702473970000,1084.9609375
1702474156000,1048.33984375,1702474150000,1088.37890625
1702474336000,1048.828125,1702474330000,1087.890625
1702474516000,1050.537109375,1702474510000,1087.158203125
1702474696000,1050.29296875,1702474690000,1087.646484375
1702474876000,1050.78125,1702474870000,1088.134765625
1702475056000,1050.78125,1702475050000,1089.35546875
1702475236000,1050.29296875,1702475230000,1088.37890625
1702475416000,1049.8046875,1702475410000,1088.8671875
1702475596000,1050.29296875,1702475590000,1089.599609375
1702475776000,1052.001953125,1702475770000,1088.37890625
1702475956000,1051.025390625,1702475950000,1088.8671875
1702476136000,1050.048828125,1702476130000,1087.646484375
1702476316000,1051.26953125,1702476310000,1087.646484375
1702476496000,1050.048828125,1702476490000,1088.37890625
1702476676000,1051.7578125,1702476670000,1090.33203125
1702476856000,1050.78125,1702476850000,1088.8671875
1702477036000,1051.7578125,1702477030000,1090.576171875
1702477216000,1048.583984375,1702477210000,1088.134765625
1702477396000,1052.001953125,1702477390000,1091.064453125
1702477576000,1051.025390625,1702477570000,1088.8671875
1702477756000,1049.560546875,1702477750000,1090.087890625
1702477936000,1051.025390625,1702477930000,1089.84375
1702478116000,1053.22265625,1702478110000,1091.552734375
1702478296000,1051.7578125,1702478290000,1090.576171875
1702478476000,1052.001953125,1702478470000,1089.35546875
1702478656000,1052.001953125,1702478650000,1090.33203125
1702478836000,1052.001953125,1702478830000,1089.35546875
1702479016000,1052.490234375,1702479010000,1089.84375
1702479196000,1052.24609375,1702479190000,1088.134765625
1702479376000,1051.7578125,1702479370000,1090.33203125
1702479556000,1051.513671875,1702479550000,1090.576171875
1702479736000,1052.24609375,1702479730000,1089.84375
1702479916000,1051.513671875,1702479910000,1090.087890625
1702480096000,1053.22265625,1702480090000,1089.84375
1702480276000,1051.513671875,1702480270000,1089.84375
1702480456000,1052.001953125,1702480450000,1089.35546875
1702480636000,1050.78125,1702480630000,1092.28515625
1702480816000,1050.78125,1702480810000,1090.087890625
1702480996000,1052.734375,1702480990000,1091.30859375
1702481176000,1051.025390625,1702481035000,1091.30859375
1702481356000,1052.978515625,1702481215000,1088.134765625
1702481401000,1052.978515625,1702481395000,1090.576171875
1702481581000,1052.001953125,1702481575000,1091.064453125
1702481761000,1053.466796875,1702481755000,1090.33203125
1702481941000,1053.7109375,1702481935000,1088.623046875
1702482121000,1052.978515625,1702482115000,1090.8203125
1702482301000,1053.7109375,1702482295000,1091.30859375
1702482481000,1051.513671875,1702482475000,1091.552734375
1702482661000,1051.7578125,1702482655000,1093.26171875
1702482841000,1053.466796875,1702482835000,1089.84375
1702483021000,1052.490234375,1702483015000,1091.30859375
1702483201000,1052.978515625,1702483195000,1090.087890625
1702483381000,1050.78125,1702483375000,1089.84375
1702483561000,1051.7578125,1702483555000,1090.33203125
1702483741000,1052.978515625,1702483735000,1090.33203125
1702483921000,1052.24609375,1702483915000,1091.064453125
1702484101000,1053.22265625,1702484095000,1091.30859375
1702484281000,1052.001953125,1702484275000,1091.064453125
1702484461000,1052.24609375,1702484455000,1092.28515625
1702484641000,1052.001953125,1702484635000,1091.552734375
1702484821000,1051.7578125,1702484815000,1091.30859375
1702485001000,1052.490234375,1702484995000,1090.8203125
1702485181000,1051.7578125,1702485175000,1090.087890625
1702485361000,1053.466796875,1702485355000,1090.8203125
1702485541000,1051.7578125,1702485535000,1088.37890625
1702485721000,1052.490234375,1702485715000,1090.087890625
1702485901000,1052.490234375,1702485895000,1089.84375
1702486081000,1053.955078125,1702486075000,1089.35546875
1702486261000,1052.734375,1702486255000,1090.33203125
1702486441000,1053.22265625,1702486435000,1089.111328125
1702486621000,1052.490234375,1702486615000,1090.576171875
1702486801000,1054.443359375,1702486795000,1090.576171875
1702486981000,1053.22265625,1702486975000,1090.8203125
1702487161000,1052.490234375,1702487155000,1091.552734375
1702487341000,1053.7109375,1702487335000,1091.30859375
1702487521000,1053.955078125,1702487515000,1090.087890625
1702487701000,1053.7109375,1702487695000,1090.087890625
1702487881000,1053.22265625,1702487875000,1091.064453125
1702488061000,1053.7109375,1702488055000,1092.28515625
1702488241000,1053.7109375,1702488235000,1090.8203125
1702488421000,1051.513671875,1702488415000,1092.041015625
1702488601000,1053.7109375,1702488595000,1090.087890625
1702488781000,1052.490234375,1702488775000,1090.8203125
1702488961000,1053.955078125,1702488955000,1091.30859375
1702489141000,1396.484375,1702489135000,1353.759765625
1702489321000,1418.701171875,1702489315000,1346.923828125
1702489501000,1396.240234375,1702489495000,1365.966796875
1702489681000,1291.259765625,1702489675000,1337.158203125
1702489861000,1409.912109375,1702489855000,1344.7265625
1702490041000,1416.015625,1702490035000,1338.134765625
1702490221000,1350.09765625,1702490215000,1376.708984375
1702490401000,1388.671875,1702490395000,1321.77734375
1702490581000,1382.568359375,1702490575000,1375.9765625
1702490761000,1393.798828125,1702490755000,1400.146484375
1702490941000,1364.74609375,1702490935000,1341.552734375
1702491121000,1340.8203125,1702491115000,1386.23046875
1702491301000,1395.99609375,1702491295000,1344.7265625
1702491481000,1354.4921875,1702491475000,1377.9296875
1702491661000,1406.73828125,1702491655000,1353.271484375
1702491841000,1349.609375,1702491835000,1373.291015625
1702492021000,1404.052734375,1702492015000,1388.427734375
1702492201000,1379.638671875,1702492195000,1342.041015625
1702492381000,1375,1702492375000,1380.859375
1702492561000,1402.587890625,1702492555000,1388.427734375
1702492741000,1371.58203125,1702492600000,1388.427734375
1702492921000,1371.58203125,1702492780000,1368.1640625
1702492966000,1371.58203125,1702492960000,1358.642578125
1702493146000,1332.03125,1702493140000,1404.052734375
1702493326000,1357.91015625,1702493320000,1346.923828125
1702493506000,1400.634765625,1702493500000,1349.365234375
1702493686000,1460.9375,1702493680000,1384.765625
1702493866000,1420.8984375,1702493860000,1360.3515625
1702494046000,1361.81640625,1702494040000,1379.8828125
1702494226000,1365.478515625,1702494220000,1363.76953125
1702494406000,1397.705078125,1702494400000,1430.17578125
1702494586000,1397.4609375,1702494580000,1395.5078125
1702494766000,1430.908203125,1702494760000,1373.291015625
1702494946000,1344.23828125,1702494940000,1344.23828125
1702495126000,1343.26171875,1702495120000,1359.130859375
1702495306000,1404.296875,1702495300000,1384.033203125
1702495486000,1390.625,1702495480000,1378.41796875
1702495666000,1425.537109375,1702495660000,1370.1171875
1702495846000,1335.693359375,1702495840000,1412.109375
1702496026000,1394.287109375,1702496020000,1358.88671875
1702496206000,1406.25,1702496200000,1371.09375
1702496386000,1328.857421875,1702496380000,1357.666015625
1702496566000,1394.53125,1702496560000,1368.65234375
1702496746000,1369.62890625,1702496740000,1406.73828125
1702496926000,1382.568359375,1702496920000,1386.474609375
1702497106000,1394.775390625,1702497100000,1368.1640625
1702497286000,1378.662109375,1702497280000,1377.44140625
