Machine 1 - 2_Motor DE - 5c1382 date,Machine 1 - 2_Motor DE - 5c1382 rms,Machine 1 - 1_Motor NDE - 5c132d date,Machine 1 - 1_Motor NDE - 5c132d rms
1702508445000,1054.6875,1702508439000,1093.017578125
1702508625000,1055.17578125,1702508619000,1093.017578125
1702508805000,1055.419921875,1702508799000,1093.26171875
1702508985000,1055.17578125,1702508979000,1091.30859375
1702509165000,1055.17578125,1702509159000,1093.75
1702509345000,1053.466796875,1702509339000,1091.064453125
1702509525000,1055.419921875,1702509519000,1092.041015625
1702509705000,1058.349609375,1702509699000,1094.23828125
1702509885000,1057.12890625,1702509879000,1090.576171875
1702510065000,1057.12890625,1702510059000,1091.552734375
1702510245000,1055.908203125,1702510239000,1092.529296875
1702510425000,1054.19921875,1702510419000,1092.7734375
1702510605000,1055.17578125,1702510599000,1092.529296875
1702510785000,1056.15234375,1702510779000,1091.064453125
1702510965000,1055.6640625,1702510959000,1093.26171875
1702511145000,1056.884765625,1702511139000,1092.7734375
1702511325000,1055.419921875,1702511319000,1092.041015625
1702511505000,1056.884765625,1702511499000,1092.7734375
1702511685000,1056.15234375,1702511679000,1093.994140625
1702511865000,1057.6171875,1702511859000,1091.552734375
1702512045000,1057.373046875,1702512039000,1093.505859375
1702512225000,1056.640625,1702512219000,1092.7734375
1702512405000,1055.17578125,1702512399000,1092.041015625
1702512585000,1057.861328125,1702512579000,1093.994140625
1702512765000,1056.884765625,1702512759000,1093.26171875
1702512945000,1055.908203125,1702512939000,1093.26171875
1702513125000,1056.640625,1702513119000,1094.482421875
1702513305000,1057.861328125,1702513299000,1092.28515625
1702513485000,1056.15234375,1702513479000,1093.75
1702513665000,1056.15234375,1702513659000,1092.529296875
1702513845000,1057.373046875,1702513839000,1091.796875
1702514025000,1056.15234375,1702514019000,1094.482421875
1702514205000,1056.884765625,1702514199000,1092.7734375
1702514385000,1055.6640625,1702514379000,1091.064453125
1702514565000,1056.15234375,1702514559000,1093.505859375
1702514745000,1057.373046875,1702514739000,1093.505859375
1702514925000,1056.396484375,1702514919000,1093.017578125
1702515105000,1056.396484375,1702515099000,1092.041015625
1702515285000,1057.12890625,1702515279000,1091.552734375
1702515465000,1056.15234375,1702515459000,1091.30859375
1702515645000,1059.08203125,1702515685000,1094.23828125
1702515825000,1057.6171875,1702515729000,1094.23828125
1702516050000,1056.884765625,1702515909000,1091.552734375
1702516095000,1056.884765625,1702516089000,1095.947265625
1702516275000,1057.6171875,1702516269000,1092.529296875
1702516455000,1056.396484375,1702516449000,1092.529296875
1702516635000,1059.326171875,1702516629000,1093.26171875
1702516815000,1057.12890625,1702516809000,1092.041015625
1702516995000,1058.349609375,1702516989000,1092.28515625
1702517175000,1058.837890625,1702517169000,1093.505859375
1702517355000,1058.10546875,1702517349000,1091.796875
1702517535000,1055.908203125,1702517529000,1094.970703125
1702517715000,1056.15234375,1702517709000,1090.8203125
1702517895000,1056.884765625,1702517889000,1093.994140625
1702518075000,1057.12890625,1702518069000,1095.21484375
1702518255000,1058.349609375,1702518249000,1093.75
1702518435000,1057.6171875,1702518429000,1093.994140625
1702518615000,1059.326171875,1702518609000,1094.970703125
1702518795000,1058.349609375,1702518789000,1094.970703125
1702518975000,1058.349609375,1702518969000,1094.23828125
1702519155000,1057.6171875,1702519149000,1093.994140625
1702519335000,1057.12890625,1702519329000,1094.970703125
1702519515000,1055.6640625,1702519509000,1092.7734375
1702519695000,1057.6171875,1702519689000,1095.703125
1702519875000,1057.6171875,1702519869000,1094.23828125
1702520055000,1057.373046875,1702520049000,1093.505859375
1702520235000,1055.6640625,1702520229000,1093.26171875
1702520415000,1057.12890625,1702520409000,1094.482421875
1702520595000,1057.373046875,1702520589000,1094.482421875
1702520775000,1057.12890625,1702520769000,1093.017578125
1702520955000,1056.15234375,1702520949000,1093.994140625
1702521135000,1057.861328125,1702521129000,1093.505859375
1702521315000,1055.6640625,1702521309000,1093.017578125
1702521495000,1056.884765625,1702521489000,1090.33203125
1702521675000,1058.837890625,1702521669000,1093.994140625
1702521855000,1058.349609375,1702521849000,1094.970703125
1702522035000,1058.837890625,1702522029000,1093.994140625
1702522215000,1059.5703125,1702522209000,1095.703125
1702522395000,1058.10546875,1702522389000,1092.28515625
1702522575000,1059.326171875,1702522569000,1092.28515625
1702522755000,1057.12890625,1702522749000,1094.970703125
1702522935000,1057.373046875,1702522929000,1093.017578125
1702523115000,1057.373046875,1702523109000,1095.458984375
