Machine 1 - 2_Motor DE - 5c1382 date,Machine 1 - 2_Motor DE - 5c1382 rms,Machine 1 - 1_Motor NDE - 5c132d date,Machine 1 - 1_Motor NDE - 5c132d rms
1702335739000,1059.5703125,1702335779000,1093.017578125
1702335919000,1057.12890625,1702335959000,1094.23828125
1702336099000,1057.6171875,1702336139000,1095.21484375
1702336279000,1058.349609375,1702336319000,1094.970703125
1702336459000,1056.640625,1702336499000,1094.482421875
1702336639000,1060.05859375,1702336679000,1094.482421875
1702336819000,1057.373046875,1702336859000,1092.7734375
1702336999000,1057.861328125,1702337039000,1093.017578125
1702337179000,1057.12890625,1702337219000,1093.505859375
1702337359000,1059.814453125,1702337399000,1094.7265625
1702337539000,1057.6171875,1702337579000,1093.75
1702337719000,1058.349609375,1702337759000,1093.017578125
1702337899000,1059.326171875,1702337939000,1093.75
1702338079000,1057.373046875,1702338119000,1094.23828125
1702338259000,1058.349609375,1702338299000,1093.994140625
1702338439000,1058.837890625,1702338479000,1094.970703125
1702338619000,1057.12890625,1702338659000,1093.017578125
1702338799000,1060.302734375,1702338839000,1095.703125
1702338979000,1057.861328125,1702339019000,1093.994140625
1702339159000,1060.05859375,1702339199000,1093.505859375
1702339339000,1059.326171875,1702339379000,1094.482421875
1702339519000,1059.814453125,1702339559000,1095.947265625
1702339699000,1057.861328125,1702339739000,1093.994140625
1702339879000,1058.837890625,1702339919000,1094.23828125
1702340059000,1061.03515625,1702340099000,1093.994140625
1702340239000,1057.861328125,1702340279000,1094.482421875
1702340419000,1059.814453125,1702340459000,1094.970703125
1702340599000,1061.03515625,1702340639000,1093.994140625
1702340779000,1057.373046875,1702340819000,1094.482421875
1702340959000,1060.05859375,1702340999000,1094.482421875
1702341139000,1059.5703125,1702341179000,1095.458984375
1702341319000,1061.767578125,1702341359000,1095.21484375
1702341499000,1061.03515625,1702341539000,1096.19140625
1702341679000,1060.791015625,1702341719000,1095.458984375
1702341905000,1059.326171875,1702341944000,1093.26171875
1702341949000,1059.326171875,1702341989000,1093.26171875
1702342129000,1059.08203125,1702342169000,1092.041015625
1702342309000,1058.59375,1702342349000,1095.703125
1702342489000,1061.279296875,1702342529000,1095.703125
1702342669000,1059.5703125,1702342709000,1094.7265625
1702342849000,1058.59375,1702342889000,1094.970703125
1702343029000,1061.5234375,1702343069000,1095.947265625
1702343209000,1059.08203125,1702343249000,1095.703125
1702343389000,1058.837890625,1702343429000,1096.19140625
1702343569000,1059.5703125,1702343609000,1092.529296875
1702343749000,1061.279296875,1702343789000,1094.482421875
1702343929000,1060.546875,1702343969000,1094.970703125
1702344109000,1060.546875,1702344149000,1094.970703125
1702344289000,1062.01171875,1702344329000,1094.970703125
1702344469000,1060.302734375,1702344509000,1092.041015625
1702344649000,1061.279296875,1702344689000,1094.482421875
1702344829000,1059.08203125,1702344869000,1095.703125
1702345009000,1061.5234375,1702345049000,1093.26171875
1702345189000,1059.5703125,1702345229000,1096.923828125
1702345369000,1061.5234375,1702345409000,1095.458984375
1702345549000,1059.08203125,1702345589000,1095.947265625
1702345729000,1060.05859375,1702345769000,1094.482421875
1702345909000,1059.5703125,1702345949000,1095.458984375
1702346089000,1058.837890625,1702346129000,1094.482421875
1702346269000,1060.546875,1702346309000,1094.7265625
1702346449000,1059.08203125,1702346489000,1097.900390625
1702346629000,1059.08203125,1702346669000,1093.75
1702346809000,1059.5703125,1702346849000,1095.947265625
