date,temperature
1702940429000,-1.9000000000000021
1702940474000,-1.9000000000000021
1702940519000,-1.9000000000000021
1702940564000,-1.9000000000000021
1702940609000,-1.9000000000000021
1702940654000,-1.9000000000000021
1702940699000,-1.9000000000000021
1702940744000,-1.9000000000000021
1702940789000,-1.8000000000000007
1702940834000,-1.8000000000000007
1702940879000,-1.8000000000000007
1702940924000,-1.8000000000000007
1702940969000,-1.9000000000000021
1702941014000,-2
1702941059000,-2
1702941104000,-2
1702941149000,-1.8999999999999986
1702941194000,-1.8999999999999986
1702941239000,-2
1702941284000,-2
1702941329000,-1.8999999999999986
1702941374000,-1.8999999999999986
1702941419000,-2.1000000000000014
1702941464000,-2.1000000000000014
1702941509000,-2.1000000000000014
1702941554000,-2.1000000000000014
1702941599000,-2
1702941644000,-2
1702941689000,-1.9000000000000021
1702941734000,-1.9000000000000021
1702941779000,-2
1702941824000,-2
1702941869000,-2
1702941914000,-2
1702941959000,-2
1702942004000,-2
1702942049000,-2.1000000000000014
1702942094000,-2.1000000000000014
1702942139000,-2.1000000000000014
1702942184000,-2.1999999999999993
1702942229000,-2.1999999999999993
1702942274000,-2.299999999999997
1702942319000,-2
1702942364000,-2
1702942409000,-2.099999999999998
1702942454000,-2.099999999999998
1702942499000,-2.099999999999998
1702942544000,-2.099999999999998
1702942589000,-2
1702942634000,-2
1702942679000,-2.099999999999998
1702942724000,-2.099999999999998
1702942769000,-2
1702942814000,-2
1702942859000,-2
1702942904000,-2
1702942949000,-2.099999999999998
1702942994000,-2.099999999999998
1702943039000,-2
1702943084000,-2
1702943129000,-2.1999999999999993
1702943174000,-2.1999999999999993
1702943219000,-2.1999999999999993
1702943264000,-2.1999999999999993
1702943309000,-2.1000000000000014
1702943354000,-2.1000000000000014
1702943399000,-2.1000000000000014
1702943444000,-2.1000000000000014
1702943489000,-2.1000000000000014
1702943534000,-2.1000000000000014
1702943579000,-2.1000000000000014
1702943624000,-2.200000000000003
1702943669000,-2.1000000000000014
1702943714000,-2.1000000000000014
1702943759000,-2.400000000000002
1702943804000,-2.400000000000002
1702943849000,-2.1000000000000014
1702943894000,-2.1000000000000014
1702943939000,-2.1000000000000014
1702943984000,-2.1000000000000014
1702944029000,-2.200000000000003
1702944074000,-2.200000000000003
1702944119000,-2.200000000000003
1702944164000,-2.200000000000003
1702944209000,-2.1000000000000014
1702944254000,-2.1000000000000014
1702944299000,-2.200000000000003
1702944344000,-2.200000000000003
1702944389000,-2.1000000000000014
1702944434000,-2.1000000000000014
1702944479000,-2.200000000000003
1702944524000,-2.200000000000003
1702944569000,-2.200000000000003
1702944614000,-2.3000000000000007
1702944659000,-2.3000000000000007
1702944704000,-2.3000000000000007
1702944749000,-2.3000000000000007
