IS2VV,IS2VA,IS2HV,IS2AAP,IS2VAP,IS2HAP,IS2AV,IS2AA
0.2880859375,0.0517578125,0.3369140625,0.1318359375,0.173583984375,0.141357421875,0.1513671875,0.024169921875
0.28076171875,0.05322265625,0.34423828125,0.140380859375,0.231689453125,0.161376953125,0.19287109375,0.024169921875
0.25634765625,0.051513671875,0.21240234375,0.12548828125,0.198974609375,0.159423828125,0.1513671875,0.023681640625
0.2978515625,0.052734375,0.3857421875,0.131103515625,0.18505859375,0.15283203125,0.166015625,0.024658203125
0.22216796875,0.052001953125,0.38330078125,0.12744140625,0.194091796875,0.16650390625,0.09521484375,0.024658203125
0.2001953125,0.05419921875,0.3125,0.142822265625,0.19580078125,0.1630859375,0.15625,0.0244140625
0.20751953125,0.05224609375,0.3173828125,0.139404296875,0.18798828125,0.157470703125,0.166015625,0.024169921875
0.27099609375,0.054443359375,0.28564453125,0.148681640625,0.20263671875,0.1669921875,0.1708984375,0.024658203125
0.17333984375,0.0537109375,0.32958984375,0.1474609375,0.18701171875,0.147705078125,0.1025390625,0.024169921875
0.2978515625,0.0517578125,0.37109375,0.125244140625,0.2041015625,0.150390625,0.14892578125,0.0234375
0.24169921875,0.0546875,0.29541015625,0.1298828125,0.192626953125,0.134765625,0.205078125,0.02392578125
0.29296875,0.0517578125,0.3076171875,0.12841796875,0.17626953125,0.15576171875,0.1708984375,0.0244140625
0.28564453125,0.052978515625,0.27099609375,0.12744140625,0.1923828125,0.150146484375,0.10986328125,0.024169921875
0.2294921875,0.052978515625,0.32958984375,0.13134765625,0.198486328125,0.163330078125,0.17822265625,0.02392578125
0.23681640625,0.052978515625,0.33203125,0.147216796875,0.1904296875,0.17236328125,0.1611328125,0.025146484375
0.1806640625,0.052734375,0.30517578125,0.12646484375,0.1904296875,0.142822265625,0.11474609375,0.024169921875
0.1806640625,0.05322265625,0.31494140625,0.138916015625,0.17578125,0.169677734375,0.14404296875,0.02490234375
0.2099609375,0.053466796875,0.3125,0.1298828125,0.224853515625,0.154052734375,0.18310546875,0.025390625
0.16845703125,0.0517578125,0.2978515625,0.149658203125,0.19091796875,0.172607421875,0.146484375,0.024169921875
0.224609375,0.05224609375,0.35400390625,0.132568359375,0.1865234375,0.158447265625,0.1806640625,0.023681640625
0.28076171875,0.05322265625,0.322265625,0.142822265625,0.184326171875,0.16943359375,0.1416015625,0.024658203125
0.1806640625,0.05322265625,0.38330078125,0.1220703125,0.166259765625,0.15869140625,0.146484375,0.0244140625
0.30517578125,0.05322265625,0.2880859375,0.131103515625,0.185546875,0.150634765625,0.10986328125,0.0244140625
0.224609375,0.052490234375,0.2978515625,0.12939453125,0.177490234375,0.1669921875,0.18310546875,0.02490234375
0.23681640625,0.05419921875,0.36865234375,0.1513671875,0.19580078125,0.130859375,0.13671875,0.02392578125
0.263671875,0.051513671875,0.3173828125,0.118408203125,0.205810546875,0.165283203125,0.126953125,0.0244140625
0.48095703125,0.053466796875,0.25634765625,0.12353515625,0.192138671875,0.15234375,0.17822265625,0.0234375
0.2734375,0.053955078125,0.2978515625,0.140380859375,0.2021484375,0.155517578125,0.15869140625,0.023681640625
0.20751953125,0.05419921875,0.30029296875,0.12646484375,0.213134765625,0.145751953125,0.1220703125,0.0234375
0.2490234375,0.0537109375,0.36865234375,0.1455078125,0.18359375,0.158447265625,0.1806640625,0.023681640625
0.3076171875,0.05322265625,0.32470703125,0.14990234375,0.197265625,0.1611328125,0.1318359375,0.023681640625
0.3369140625,0.055908203125,0.4052734375,0.136474609375,0.166748046875,0.155029296875,0.1123046875,0.024658203125
0.1904296875,0.054443359375,0.35400390625,0.125,0.23291015625,0.153564453125,0.1708984375,0.0244140625
0.21484375,0.053955078125,0.3076171875,0.14501953125,0.18359375,0.161865234375,0.17333984375,0.024169921875
0.18310546875,0.0517578125,0.27587890625,0.138671875,0.181396484375,0.16064453125,0.15380859375,0.0234375
0.2880859375,0.0546875,0.31005859375,0.11572265625,0.18310546875,0.1875,0.166015625,0.0234375
0.22705078125,0.05322265625,0.3125,0.12841796875,0.1826171875,0.158203125,0.13427734375,0.0244140625
0.2685546875,0.053955078125,0.30029296875,0.145751953125,0.19970703125,0.1474609375,0.13671875,0.024169921875
0.2197265625,0.05322265625,0.28076171875,0.13232421875,0.17529296875,0.154296875,0.1611328125,0.024169921875
0.22705078125,0.053466796875,0.3076171875,0.148681640625,0.186279296875,0.1552734375,0.13916015625,0.023681640625
0.29296875,0.052978515625,0.2978515625,0.134033203125,0.195068359375,0.15478515625,0.107421875,0.023681640625
0.322265625,0.052978515625,0.3125,0.134033203125,0.22265625,0.15673828125,0.11962890625,0.023681640625
0.20751953125,0.053466796875,0.27099609375,0.128173828125,0.203125,0.147705078125,0.15625,0.0234375
0.15380859375,0.052001953125,0.283203125,0.13720703125,0.186767578125,0.149658203125,0.18310546875,0.02392578125
0.21728515625,0.0537109375,0.34423828125,0.14013671875,0.184814453125,0.175537109375,0.107421875,0.023681640625
0.1416015625,0.05419921875,0.23681640625,0.13427734375,0.181396484375,0.1591796875,0.1220703125,0.02392578125
0.2783203125,0.05419921875,0.234375,0.1328125,0.1796875,0.170654296875,0.13427734375,0.023681640625
0.244140625,0.053466796875,0.2880859375,0.13671875,0.2060546875,0.132568359375,0.15869140625,0.0234375
0.23681640625,0.0546875,0.26611328125,0.1396484375,0.19775390625,0.156005859375,0.12451171875,0.02392578125
0.185546875,0.052978515625,0.3173828125,0.1376953125,0.175537109375,0.159423828125,0.17333984375,0.024169921875
0.1416015625,0.0537109375,0.26123046875,0.1474609375,0.20654296875,0.147705078125,0.11474609375,0.0234375
0.2880859375,0.05322265625,0.2978515625,0.125,0.207763671875,0.153564453125,0.21484375,0.02392578125
0.2783203125,0.052978515625,0.29296875,0.138427734375,0.185546875,0.139892578125,0.13916015625,0.02392578125
0.20263671875,0.0537109375,0.31494140625,0.13134765625,0.1904296875,0.15185546875,0.107421875,0.023681640625
0.14892578125,0.053466796875,0.29052734375,0.116943359375,0.180419921875,0.16455078125,0.146484375,0.023681640625
0.21728515625,0.05322265625,0.30517578125,0.132080078125,0.177734375,0.171142578125,0.17578125,0.023681640625
0.322265625,0.053466796875,0.3271484375,0.134033203125,0.193603515625,0.156005859375,0.1220703125,0.024658203125
0.13916015625,0.05419921875,0.39306640625,0.134765625,0.179443359375,0.15869140625,0.166015625,0.02392578125
0.21484375,0.05517578125,0.380859375,0.142822265625,0.179443359375,0.154296875,0.15380859375,0.023681640625
0.634765625,0.0546875,0.3125,0.143310546875,0.7490234375,0.391845703125,1.37939453125,0.024658203125
0.634765625,0.0537109375,0.3076171875,0.12548828125,0.7490234375,0.391845703125,1.37939453125,0.02294921875
0.5712890625,0.05517578125,0.2978515625,0.160888671875,0.783203125,0.34521484375,1.5087890625,0.023681640625
0.60302734375,0.0537109375,0.51025390625,0.15087890625,0.9521484375,0.370849609375,0.86181640625,0.023681640625
0.65185546875,0.0537109375,0.33203125,0.124755859375,0.976806640625,0.398193359375,1.24267578125,0.0234375
0.5517578125,0.05322265625,0.32958984375,0.15087890625,1.162841796875,0.481201171875,1.171875,0.0244140625
0.7373046875,0.054931640625,0.32958984375,0.133056640625,0.851806640625,0.423583984375,1.5625,0.023681640625
0.537109375,0.053955078125,0.25390625,0.137451171875,0.923828125,0.3671875,1.2353515625,0.023681640625
0.66650390625,0.0546875,0.24169921875,0.166015625,0.696533203125,0.399169921875,1.09375,0.02392578125
0.712890625,0.054443359375,0.33447265625,0.1376953125,0.944580078125,0.36328125,1.1865234375,0.023681640625
0.703125,0.05419921875,0.28076171875,0.134033203125,1.110107421875,0.53369140625,1.72119140625,0.0244140625
0.78857421875,0.05419921875,0.341796875,0.142578125,1.06298828125,0.490234375,1.455078125,0.02392578125
0.66162109375,0.052734375,0.33447265625,0.132568359375,0.963623046875,0.449951171875,1.4453125,0.024658203125
0.6689453125,0.0556640625,0.29052734375,0.123291015625,0.97216796875,0.474365234375,1.2255859375,0.023681640625
0.703125,0.05322265625,0.26123046875,0.130126953125,0.841552734375,0.38916015625,1.0693359375,0.024169921875
0.7470703125,0.05224609375,0.28564453125,0.128173828125,0.918701171875,0.39599609375,1.06201171875,0.0244140625
0.60546875,0.053955078125,0.33447265625,0.1396484375,1.053955078125,0.384521484375,1.22314453125,0.02392578125
0.751953125,0.0556640625,0.26611328125,0.14794921875,0.9189453125,0.48583984375,1.47705078125,0.0244140625
0.68603515625,0.055419921875,0.2880859375,0.139404296875,0.7685546875,0.328369140625,1.2060546875,0.024169921875
0.63232421875,0.0546875,0.30517578125,0.150634765625,1.048828125,0.4755859375,1.51611328125,0.023681640625
0.634765625,0.05517578125,0.3271484375,0.120849609375,1.037841796875,0.493408203125,1.21826171875,0.023681640625
0.791015625,0.054443359375,0.2880859375,0.141357421875,1.05908203125,0.446533203125,1.66015625,0.02392578125
0.5859375,0.0537109375,0.10009765625,0.135986328125,0.7890625,0.390625,1.37939453125,0.024658203125
0.849609375,0.053955078125,0.14404296875,0.126220703125,1.18212890625,0.48486328125,1.25,0.02392578125
0.6201171875,0.0546875,0.17333984375,0.119384765625,0.93359375,0.43017578125,1.20361328125,0.024169921875
0.74462890625,0.0546875,0.12451171875,0.141845703125,0.92041015625,0.473876953125,1.33544921875,0.02392578125
0.61279296875,0.055419921875,0.1220703125,0.128173828125,1.137939453125,0.467529296875,1.47216796875,0.02490234375
0.65673828125,0.053466796875,0.1171875,0.13427734375,1.017333984375,0.468505859375,1.12060546875,0.0234375
0.6787109375,0.05419921875,0.11962890625,0.126220703125,0.951171875,0.37353515625,1.2890625,0.024658203125
0.6103515625,0.053955078125,0.1513671875,0.13134765625,1.24755859375,0.489013671875,1.39404296875,0.0244140625
0.57373046875,0.05419921875,0.15625,0.12939453125,0.998779296875,0.51123046875,1.1669921875,0.02392578125
0.62255859375,0.05517578125,0.12939453125,0.126708984375,0.896240234375,0.427734375,1.63330078125,0.0234375
0.7666015625,0.055908203125,0.09765625,0.129150390625,1.3876953125,0.53466796875,1.8408203125,0.024169921875
0.5712890625,0.05517578125,0.1513671875,0.12890625,1.137939453125,0.47705078125,1.12060546875,0.024169921875
0.537109375,0.052734375,0.1123046875,0.138916015625,0.859130859375,0.453369140625,1.72607421875,0.0234375
0.76171875,0.052490234375,0.09033203125,0.138916015625,1.380859375,0.513916015625,1.4404296875,0.023193359375
0.7666015625,0.05419921875,0.12939453125,0.13427734375,0.855712890625,0.45068359375,1.44287109375,0.0244140625
0.73486328125,0.054931640625,0.1513671875,0.131103515625,1.241943359375,0.565185546875,1.474609375,0.023681640625
0.72509765625,0.053955078125,0.10986328125,0.1220703125,1.05078125,0.498291015625,1.6748046875,0.024658203125
0.60546875,0.0546875,0.13916015625,0.13916015625,0.99609375,0.35302734375,1.2158203125,0.023681640625
0.78369140625,0.053466796875,0.19287109375,0.141845703125,1.294921875,0.47998046875,1.71875,0.024169921875
0.7421875,0.051513671875,0.1171875,0.131103515625,0.987548828125,0.40625,1.28173828125,0.024169921875
0.7080078125,0.05517578125,0.20751953125,0.143310546875,0.940185546875,0.391357421875,1.5673828125,0.023681640625
0.654296875,0.052978515625,0.21484375,0.13671875,1.214599609375,0.45068359375,1.58203125,0.0244140625
0.76904296875,0.053466796875,0.07080078125,0.16064453125,1.008544921875,0.44140625,1.48193359375,0.0234375
0.61279296875,0.052978515625,0.18310546875,0.138427734375,0.929931640625,0.42431640625,1.36962890625,0.023681640625
0.56884765625,0.052734375,0.166015625,0.126220703125,0.905517578125,0.40185546875,1.04248046875,0.02392578125
0.69091796875,0.052734375,0.1220703125,0.126220703125,1.022216796875,0.365966796875,1.32568359375,0.02392578125
0.60302734375,0.0546875,0.11962890625,0.15087890625,0.99267578125,0.419921875,1.56982421875,0.0244140625
0.79345703125,0.055419921875,0.10986328125,0.1435546875,1.012451171875,0.43896484375,1.30859375,0.023681640625
0.7861328125,0.0537109375,0.1953125,0.139404296875,1.1533203125,0.42724609375,1.455078125,0.02392578125
0.68359375,0.05419921875,0.13671875,0.134765625,1.126220703125,0.4453125,1.7333984375,0.024169921875
0.72265625,0.056396484375,0.13916015625,0.120849609375,1.061767578125,0.523681640625,1.5869140625,0.02392578125
0.6982421875,0.05419921875,0.12939453125,0.1240234375,1.100830078125,0.49267578125,1.2646484375,0.0234375
0.92041015625,0.05419921875,0.13671875,0.124755859375,1.42236328125,0.406982421875,1.494140625,0.02294921875
0.8203125,0.0556640625,0.1171875,0.142333984375,1.42626953125,0.458984375,1.47705078125,0.02392578125
0.73486328125,0.05419921875,0.12939453125,0.148681640625,1.263671875,0.441650390625,1.31591796875,0.024169921875
0.6591796875,0.0546875,0.09521484375,0.139892578125,1.193359375,0.419189453125,1.513671875,0.023681640625
0.63232421875,0.053466796875,0.13671875,0.14306640625,1.171142578125,0.423828125,1.43798828125,0.023681640625
0.673828125,0.052978515625,0.1806640625,0.13330078125,0.921875,0.43212890625,1.6748046875,0.0244140625
0.6982421875,0.054443359375,0.17333984375,0.13037109375,1.181640625,0.408935546875,1.41357421875,0.0234375
0.76171875,0.054931640625,0.11474609375,0.13818359375,0.982666015625,0.44677734375,1.45263671875,0.024169921875
0.75439453125,0.053955078125,0.1904296875,0.146728515625,1.13427734375,0.640625,1.71875,0.023681640625
0.6787109375,0.05224609375,0.10498046875,0.138427734375,1.572509765625,0.469482421875,1.5087890625,0.02392578125
0.8154296875,0.05517578125,0.1513671875,0.136474609375,0.89501953125,0.474853515625,1.708984375,0.0234375
0.70556640625,0.054931640625,0.12451171875,0.157470703125,1.095458984375,0.51318359375,1.64794921875,0.02294921875
0.70556640625,0.055908203125,0.14404296875,0.130859375,1.095458984375,0.51318359375,1.64794921875,0.02294921875
0.79833984375,0.0556640625,0.15869140625,0.135986328125,1.4970703125,1.006591796875,1.81640625,0.0244140625
0.61767578125,0.0556640625,0.12451171875,0.1455078125,1.1474609375,0.39453125,1.26708984375,0.0234375
0.5517578125,0.053466796875,0.1025390625,0.130126953125,0.955322265625,0.4365234375,1.494140625,0.023681640625
0.57373046875,0.053955078125,0.1220703125,0.118408203125,1.166015625,0.372314453125,1.6650390625,0.024169921875
0.73974609375,0.0546875,0.10009765625,0.144775390625,1.226318359375,0.431884765625,1.6943359375,0.024169921875
0.65185546875,0.054931640625,0.11962890625,0.1259765625,1.157958984375,0.4765625,1.66259765625,0.0234375
0.89111328125,0.05419921875,0.13916015625,0.125,1.39453125,0.672607421875,2.21923828125,0.024169921875
0.58349609375,0.052978515625,0.11962890625,0.1650390625,0.90673828125,0.40283203125,1.58203125,0.023681640625
0.54931640625,0.0537109375,0.1171875,0.130859375,1.026123046875,0.4169921875,1.37939453125,0.024169921875
0.6298828125,0.0546875,0.1513671875,0.1279296875,0.9677734375,0.409912109375,1.2158203125,0.023193359375
0.57373046875,0.054931640625,0.1318359375,0.1455078125,1.322509765625,0.452392578125,1.79931640625,0.0244140625
0.5810546875,0.053466796875,0.13916015625,0.131591796875,0.924072265625,0.4453125,1.63330078125,0.02392578125
0.64697265625,0.0556640625,0.107421875,0.136962890625,1.410888671875,0.53857421875,1.6357421875,0.023681640625
0.751953125,0.0537109375,0.13671875,0.140380859375,1.03515625,0.393310546875,1.240234375,0.0234375
0.62744140625,0.054931640625,0.341796875,0.137451171875,1.16748046875,0.47314453125,1.64306640625,0.02392578125
0.60302734375,0.05517578125,0.341796875,0.1240234375,0.970947265625,0.475830078125,1.5771484375,0.0234375
0.8935546875,0.05419921875,0.37841796875,0.137939453125,1.354736328125,0.591552734375,1.689453125,0.024169921875
0.66650390625,0.053955078125,0.25390625,0.1298828125,1.09228515625,0.44287109375,1.42333984375,0.023681640625
0.57373046875,0.056396484375,0.3173828125,0.147705078125,0.988037109375,0.363525390625,1.64306640625,0.023681640625
0.73974609375,0.0537109375,0.24658203125,0.131103515625,0.959716796875,0.449462890625,1.5966796875,0.0234375
