date,amplitude
1702715081000,0.676025390625
1702715209000,0.676025390625
1702715389000,1.356201171875
1702715569000,1.447998046875
1702715749000,1.744140625
1702715929000,1.41015625
1702716109000,1.555908203125
1702716289000,1.3271484375
1702716469000,1.1328125
1702716649000,1.318359375
1702716829000,1.419189453125
1702717009000,1.7353515625
1702717189000,1.661865234375
1702717369000,1.726806640625
1702717549000,1.572021484375
1702717729000,1.300048828125
1702717909000,1.2734375
1702718089000,1.219482421875
1702718269000,1.3935546875
1702718449000,1.690185546875
1702718629000,1.350341796875
1702718809000,1.553466796875
1702718989000,1.513916015625
1702719169000,1.242919921875
1702719349000,1.626708984375
1702719529000,1.50341796875
1702719709000,1.181640625
1702719889000,1.475341796875
1702720069000,1.249755859375
1702720249000,1.644775390625
1702720429000,1.42724609375
1702720609000,1.30126953125
1702720789000,1.516845703125
1702720969000,1.310302734375
1702721149000,1.44091796875
1702721329000,1.31640625
1702721509000,1.3525390625
1702721689000,1.19775390625
1702721869000,1.353271484375
1702722049000,1.088623046875
1702722229000,1.263427734375
1702722409000,1.739990234375
1702722589000,1.67529296875
1702722769000,1.75146484375
1702722949000,1.60888671875
1702723129000,1.274169921875
1702723309000,1.422119140625
1702723489000,1.42041015625
1702723669000,1.281494140625
1702723849000,1.43896484375
1702724029000,1.48486328125
1702724209000,1.3173828125
1702724389000,1.697509765625
1702724569000,1.335693359375
1702724749000,1.388916015625
1702724929000,1.304931640625
1702725109000,1.832763671875
1702725289000,1.31787109375
1702725469000,1.237060546875
1702725649000,1.869873046875
1702725829000,1.239501953125
1702726009000,1.32275390625
1702726189000,1.322509765625
1702726369000,1.44970703125
1702726549000,1.719482421875
1702726684000,1.425537109375
1702727089000,1.406982421875
1702727224000,1.406982421875
1702727404000,1.439453125
1702727584000,1.314453125
1702727764000,1.327880859375
1702727944000,1.262451171875
1702728124000,1.3515625
1702728304000,1.21337890625
1702728484000,1.436279296875
1702728664000,1.44775390625
1702728844000,1.35693359375
1702729024000,1.676513671875
1702729204000,1.684814453125
1702729384000,1.36669921875
1702729564000,1.133544921875
1702729744000,1.215576171875
1702729924000,1.435302734375
1702730104000,1.478515625
1702730284000,1.509033203125
1702730464000,1.383544921875
