date,amplitude
1700900727000,0.623046875
1700900855000,0.623046875
1700901035000,0.623291015625
1700901215000,0.6953125
1700901395000,0.602294921875
1700901575000,0.66455078125
1700901755000,0.6328125
1700901935000,0.614501953125
1700902115000,0.579833984375
1700902295000,0.58203125
1700902475000,0.58056640625
1700902655000,0.6826171875
1700902835000,0.73583984375
1700903015000,0.54736328125
1700903195000,0.60546875
1700903375000,0.7314453125
1700903555000,0.7333984375
1700903735000,0.62841796875
1700903915000,0.60986328125
1700904095000,0.626220703125
1700904275000,0.505126953125
1700904455000,0.68505859375
1700904635000,0.651123046875
1700904815000,0.747314453125
1700904995000,0.6220703125
1700905175000,0.582275390625
1700905355000,0.7060546875
1700905535000,0.616943359375
1700905715000,0.72705078125
1700905895000,0.735595703125
1700906075000,0.732421875
1700906255000,0.70556640625
1700906435000,0.639404296875
1700906615000,0.620361328125
1700906795000,0.67138671875
1700906975000,0.553955078125
1700907155000,0.680419921875
1700907335000,0.73974609375
1700907515000,0.617431640625
1700907695000,0.6162109375
1700907875000,0.539794921875
1700908055000,0.661376953125
1700908235000,0.789794921875
1700908415000,0.672119140625
1700908595000,0.8271484375
1700908775000,0.715087890625
1700908955000,0.60205078125
1700909135000,0.66552734375
1700909315000,0.59033203125
1700909495000,0.661865234375
1700909675000,0.59716796875
1700909855000,0.75390625
1700910035000,0.7177734375
1700910215000,0.643798828125
1700910395000,0.72216796875
1700910575000,0.58984375
1700910755000,0.7041015625
1700910935000,0.65966796875
1700911115000,0.65673828125
1700911295000,0.776611328125
1700911475000,0.7861328125
1700911655000,0.6181640625
1700911835000,0.61181640625
1700912015000,0.592529296875
1700912195000,0.65966796875
1700912330000,0.74072265625
1700912735000,0.6416015625
1700912870000,0.6416015625
1700913050000,0.675537109375
1700913230000,0.751708984375
1700913410000,0.72412109375
1700913590000,0.607421875
1700913770000,0.63232421875
1700913950000,0.751708984375
1700914130000,0.7900390625
1700914310000,0.765869140625
1700914490000,0.693115234375
1700914670000,0.805419921875
1700914850000,0.6396484375
1700915030000,0.826416015625
1700915210000,0.751708984375
1700915390000,0.7255859375
1700915570000,0.810791015625
1700915750000,0.615234375
1700915930000,0.697509765625
1700916110000,0.6640625
1700916290000,0.88671875
