date,amplitude
1703315052000,1.407958984375
1703315180000,1.407958984375
1703315360000,1.591552734375
1703315540000,1.468994140625
1703315720000,1.387939453125
1703315900000,1.361083984375
1703316260000,1.619384765625
1703316620000,1.0703125
1703316800000,1.42236328125
1703316980000,1.419921875
1703317160000,1.30419921875
1703317340000,1.487060546875
1703317520000,1.402099609375
1703317700000,1.290283203125
1703317880000,1.326416015625
1703318060000,1.692138671875
1703318240000,1.3193359375
1703318420000,1.520751953125
1703318600000,1.54296875
1703318780000,1.11376953125
1703318960000,1.38037109375
1703319140000,1.26171875
1703319320000,1.5078125
1703319500000,1.42529296875
1703319680000,1.08984375
1703319860000,1.466796875
1703320040000,1.63330078125
1703320220000,1.44677734375
1703320400000,1.30029296875
1703320580000,1.433349609375
1703320760000,1.430908203125
1703320939000,1.2734375
1703321119000,1.75244140625
1703321299000,1.3193359375
1703321479000,1.431884765625
1703321659000,1.5537109375
1703321839000,1.2333984375
1703322019000,1.538818359375
1703322199000,1.5283203125
1703322379000,1.433349609375
1703322559000,1.483154296875
1703322739000,1.363037109375
1703322919000,1.447265625
1703323099000,1.293701171875
1703323279000,1.695068359375
1703323459000,1.445556640625
1703323639000,1.74169921875
1703323819000,1.1923828125
1703323999000,1.33642578125
1703324179000,1.5400390625
1703324359000,1.270751953125
1703324539000,1.19677734375
1703324719000,1.35400390625
1703324899000,1.501708984375
1703325079000,1.4140625
1703325259000,1.4287109375
1703325439000,1.365966796875
1703325619000,1.43505859375
1703325799000,1.040771484375
1703325979000,1.256591796875
1703326159000,1.5712890625
1703326339000,1.476806640625
1703326519000,1.1298828125
1703326610000,1.2822265625
1703326744000,1.2822265625
1703326924000,1.478759765625
1703327104000,1.274658203125
1703327284000,1.311279296875
1703327464000,1.42333984375
1703327644000,1.506103515625
1703327824000,1.509521484375
1703328004000,1.353759765625
1703328184000,1.574462890625
1703328364000,1.3662109375
1703328544000,1.22509765625
1703328724000,1.4150390625
1703328904000,1.501953125
1703329084000,1.44091796875
1703329264000,1.63037109375
1703329444000,1.230224609375
1703329624000,1.416748046875
