Machine 1 - 2_Motor DE - 5c1382 date,Machine 1 - 2_Motor DE - 5c1382 rms,Machine 1 - 1_Motor NDE - 5c132d date,Machine 1 - 1_Motor NDE - 5c132d rms
1703001003000,1336.669921875,1703000637000,1358.642578125
1703001183000,1405.2734375,1703000817000,1325.68359375
1703001363000,1359.375,1703000997000,1346.6796875
1703001543000,1318.359375,1703001177000,1374.267578125
1703001723000,1349.609375,1703001357000,1347.65625
1703001903000,1340.576171875,1703001537000,1342.7734375
1703002083000,1390.13671875,1703001717000,1337.890625
1703002263000,1344.482421875,1703001897000,1332.51953125
1703002443000,1393.5546875,1703002077000,1325.1953125
1703002623000,1371.09375,1703002257000,1321.533203125
1703002803000,1353.02734375,1703002437000,1356.201171875
1703002984000,1380.37109375,1703002617000,1358.154296875
1703003028000,1380.37109375,1703002662000,1358.154296875
1703003208000,1386.474609375,1703002842000,1357.421875
1703003388000,1371.09375,1703003022000,1371.337890625
1703003568000,1343.994140625,1703003202000,1346.923828125
1703003748000,1347.16796875,1703003382000,1320.3125
1703003928000,1418.9453125,1703003562000,1352.294921875
1703004108000,1376.46484375,1703003742000,1322.021484375
1703004288000,1338.8671875,1703003922000,1320.3125
1703004468000,1351.5625,1703004102000,1355.224609375
1703004648000,1345.458984375,1703004282000,1346.19140625
1703004828000,1364.990234375,1703004462000,1354.4921875
1703005008000,1358.154296875,1703004642000,1347.16796875
1703005188000,1414.306640625,1703004822000,1356.4453125
1703005368000,1374.755859375,1703005002000,1330.078125
1703005548000,1403.564453125,1703005182000,1334.228515625
1703005728000,1362.3046875,1703005362000,1357.177734375
1703005908000,1447.265625,1703005542000,1364.013671875
1703006088000,1398.681640625,1703005722000,1351.318359375
1703006268000,1344.970703125,1703005902000,1351.5625
1703006448000,1359.375,1703006082000,1324.951171875
1703006628000,1362.548828125,1703006262000,1338.8671875
1703006808000,1362.548828125,1703006442000,1397.705078125
1703006988000,1422.8515625,1703006622000,1326.66015625
1703007168000,1366.455078125,1703006802000,1354.736328125
1703007348000,1381.103515625,1703006982000,1308.10546875
1703007528000,1376.220703125,1703007162000,1344.23828125
1703007708000,1338.623046875,1703007342000,1366.2109375
1703007888000,1427.490234375,1703007522000,1344.482421875
1703008068000,1371.337890625,1703007702000,1345.703125
1703008248000,1329.833984375,1703007882000,1330.810546875
1703008428000,1369.62890625,1703008062000,1316.162109375
1703008608000,1347.16796875,1703008242000,1316.162109375
1703008788000,1381.103515625,1703008422000,1340.33203125
1703008968000,1362.3046875,1703008602000,1358.3984375
1703009148000,1364.501953125,1703008782000,1350.830078125
1703009328000,1329.345703125,1703008962000,1360.595703125
1703009508000,1348.876953125,1703009142000,1323.2421875
1703009688000,1379.8828125,1703009322000,1364.501953125
1703009868000,1383.7890625,1703009502000,1341.064453125
1703010048000,1398.193359375,1703009682000,1316.650390625
1703010228000,1378.41796875,1703009862000,1339.599609375
1703010408000,1352.5390625,1703010042000,1345.947265625
1703010588000,1379.150390625,1703010222000,1363.525390625
1703010768000,1378.90625,1703010402000,1375
1703010948000,1397.705078125,1703010582000,1329.58984375
1703011128000,1368.408203125,1703010762000,1337.890625
1703011308000,1358.3984375,1703010942000,1329.833984375
1703011488000,1401.123046875,1703011122000,1322.021484375
1703011668000,1370.1171875,1703011302000,1325.1953125
1703011848000,1377.9296875,1703011482000,1333.251953125
1703012028000,1341.552734375,1703011662000,1323.2421875
1703012208000,1290.771484375,1703011842000,1294.921875
1703012388000,1381.34765625,1703012022000,1334.9609375
1703012568000,1371.337890625,1703012202000,1336.181640625
1703012748000,1402.83203125,1703012382000,1332.763671875
1703012928000,1337.890625,1703012562000,1335.205078125
1703013108000,1336.181640625,1703012742000,1327.1484375
1703013288000,1399.4140625,1703012922000,1326.171875
1703013468000,1335.205078125,1703013102000,1325.439453125
1703013648000,1385.498046875,1703013282000,1334.9609375
1703013828000,1305.419921875,1703013462000,1342.529296875
1703014008000,1410.64453125,1703013642000,1293.701171875
1703014188000,1402.099609375,1703013822000,1352.783203125
1703014368000,1310.546875,1703014002000,1322.75390625
1703014548000,1370.1171875,1703014182000,1381.34765625
1703014593000,1370.1171875,1703014227000,1381.34765625
1703014773000,1343.26171875,1703014407000,1343.26171875
1703014953000,1329.833984375,1703014587000,1354.736328125
1703015133000,1049.072265625,1703014767000,1333.0078125
1703015313000,1048.828125,1703014947000,1351.5625
1703015493000,1046.630859375,1703015127000,1084.9609375
1703015673000,1049.560546875,1703015307000,1086.42578125
1703015853000,1049.072265625,1703015487000,1086.181640625
1703016033000,1049.8046875,1703015667000,1086.42578125
1703016213000,1050.78125,1703015847000,1086.9140625
1703016393000,1048.828125,1703016027000,1086.42578125
1703016573000,1049.072265625,1703016207000,1086.9140625
1703016753000,1048.583984375,1703016387000,1085.205078125
1703016933000,1051.26953125,1703016567000,1087.40234375
1703017113000,1049.560546875,1703016747000,1086.9140625
1703017293000,1049.31640625,1703016927000,1086.181640625
1703017473000,1049.072265625,1703017107000,1088.134765625
1703017653000,1048.828125,1703017287000,1089.35546875
1703017833000,1051.7578125,1703017467000,1087.646484375
1703018013000,1051.513671875,1703017647000,1088.623046875
1703018193000,1051.7578125,1703017827000,1089.111328125
1703018373000,1050.78125,1703018007000,1088.623046875
1703018553000,1051.7578125,1703018187000,1088.134765625
1703018733000,1050.78125,1703018367000,1088.134765625
1703018913000,1051.7578125,1703018547000,1089.599609375
1703019093000,1053.22265625,1703018727000,1089.111328125
1703019273000,1052.490234375,1703018907000,1088.8671875
1703019453000,1052.24609375,1703019087000,1090.087890625
1703019633000,1052.24609375,1703019267000,1089.35546875
1703019813000,1054.443359375,1703019447000,1088.37890625
1703019993000,1051.26953125,1703019627000,1087.890625
1703020173000,1052.978515625,1703019807000,1088.37890625
1703020353000,1052.734375,1703019987000,1088.8671875
1703020533000,1054.443359375,1703020167000,1089.84375
1703020713000,1053.466796875,1703020347000,1087.890625
1703020893000,1053.22265625,1703020527000,1090.33203125
1703021073000,1054.443359375,1703020706000,1090.8203125
1703021253000,1052.978515625,1703020886000,1090.8203125
1703021433000,1053.955078125,1703021066000,1091.552734375
1703021613000,1055.17578125,1703021246000,1091.064453125
1703021793000,1054.931640625,1703021426000,1092.041015625
1703021973000,1053.7109375,1703021606000,1090.576171875
1703022153000,1057.373046875,1703021786000,1089.84375
1703022333000,1054.443359375,1703021966000,1090.33203125
1703022513000,1054.19921875,1703022146000,1091.30859375
1703022693000,1056.640625,1703022326000,1091.30859375
1703022873000,1053.466796875,1703022506000,1091.552734375
1703023053000,1053.466796875,1703022686000,1092.041015625
1703023233000,1055.908203125,1703022866000,1091.30859375
1703023413000,1055.17578125,1703023046000,1092.529296875
1703023593000,1054.931640625,1703023226000,1091.552734375
1703023773000,1055.908203125,1703023406000,1092.28515625
1703023953000,1055.6640625,1703023586000,1091.796875
1703024133000,1055.6640625,1703023766000,1089.84375
1703024313000,1054.19921875,1703023946000,1090.576171875
1703024493000,1055.17578125,1703024126000,1091.552734375
1703024673000,1057.12890625,1703024306000,1089.35546875
1703024853000,1055.6640625,1703024486000,1093.017578125
1703025033000,1055.17578125,1703024666000,1091.30859375
1703025213000,1057.6171875,1703024846000,1091.796875
1703025393000,1054.6875,1703025026000,1090.33203125
1703025573000,1058.349609375,1703025206000,1090.8203125
1703025753000,1056.884765625,1703025386000,1091.30859375
1703025933000,1055.419921875,1703025566000,1092.041015625
1703026113000,1056.396484375,1703025746000,1091.552734375
1703026293000,1056.640625,1703025926000,1092.28515625
1703026473000,1057.861328125,1703026106000,1092.529296875
1703026653000,1057.6171875,1703026286000,1091.552734375
,,1703026466000,1091.552734375
,,1703026646000,1091.796875
