date,rms
1702422087000,0.224609375
1702422267000,0.38330078125
1702422447000,0.2099609375
1702422627000,0.18798828125
1702422807000,0.18798828125
1702422987000,0.32958984375
1702423167000,0.26123046875
1702423347000,0.3564453125
1702423527000,0.34912109375
1702423707000,0.283203125
1702423887000,0.1953125
1702424067000,0.2294921875
1702424247000,0.146484375
1702424427000,0.26123046875
1702424607000,0.22705078125
1702424787000,0.30029296875
1702424967000,0.1708984375
1702425147000,0.244140625
1702425327000,0.3125
1702425507000,0.185546875
1702425687000,0.2783203125
1702425867000,0.17333984375
1702426047000,0.15625
1702426227000,0.244140625
1702426407000,0.2392578125
1702426587000,0.3564453125
1702426767000,0.244140625
1702426947000,0.15869140625
1702427127000,0.31005859375
1702427306000,0.2490234375
1702427486000,0.185546875
1702427666000,0.21240234375
1702427846000,0.2490234375
1702428026000,0.25390625
1702428206000,0.18798828125
1702428386000,0.28076171875
1702428566000,0.32470703125
1702428746000,0.26611328125
1702428926000,0.3076171875
1702429106000,0.23193359375
1702429286000,0.21484375
1702429466000,0.37109375
1702429646000,0.3271484375
1702429826000,0.1953125
1702430006000,0.234375
1702430186000,0.30517578125
1702430366000,0.2099609375
1702430546000,0.22705078125
1702430726000,0.26611328125
1702430906000,0.16357421875
1702431086000,0.2587890625
1702431266000,0.2001953125
1702431446000,0.26611328125
1702431626000,0.30517578125
1702431806000,0.30029296875
1702431986000,0.3173828125
1702432166000,0.18798828125
1702432346000,0.302734375
1702432526000,0.2685546875
1702432706000,0.31005859375
1702432886000,0.21728515625
1702433066000,0.2490234375
1702433246000,0.263671875
1702433426000,0.23681640625
1702433606000,0.2587890625
1702433786000,0.23681640625
1702433966000,0.263671875
1702434146000,0.17822265625
1702434327000,0.2685546875
1702434416000,0.2685546875
1702434596000,0.2294921875
1702434776000,0.322265625
1702434956000,0.3564453125
1702435136000,0.17578125
1702435316000,0.17578125
1702435496000,0.3466796875
1702435676000,0.1611328125
1702435856000,0.22216796875
1702436036000,0.14892578125
1702436216000,0.2197265625
1702436396000,0.31005859375
1702436576000,0.205078125
1702436756000,0.302734375
1702436936000,0.185546875
1702437116000,0.3515625
1702437296000,0.21240234375
1702437476000,0.1708984375
1702437656000,0.2880859375
1702437836000,0.25146484375
1702438016000,0.23681640625
1702438196000,0.185546875
1702438376000,0.166015625
1702438556000,0.23193359375
1702438736000,0.24658203125
1702438916000,0.15625
1702439096000,0.28076171875
1702439276000,0.22705078125
1702439456000,0.22705078125
1702439636000,0.16845703125
1702439816000,0.22705078125
1702439996000,0.33447265625
1702440176000,0.14404296875
1702440356000,0.1904296875
1702440536000,0.24169921875
1702440716000,0.28076171875
1702440896000,0.27587890625
1702441076000,0.20751953125
1702441256000,0.21484375
1702441436000,0.205078125
1702441616000,0.2685546875
1702441796000,0.1806640625
1702441976000,0.1611328125
1702442156000,0.16845703125
1702442336000,0.3076171875
1702442516000,0.3125
1702442696000,0.17578125
1702442876000,0.185546875
1702443056000,0.30029296875
1702443236000,0.29541015625
1702443416000,0.24658203125
1702443596000,0.22216796875
1702443776000,0.24658203125
1702443956000,0.18310546875
1702444136000,0.20751953125
1702444316000,0.18798828125
1702444496000,0.17822265625
1702444676000,0.17333984375
1702444856000,0.2099609375
1702445036000,0.21484375
1702445216000,0.2490234375
1702445396000,0.33935546875
1702445576000,0.30517578125
1702445756000,0.22216796875
1702445891000,0.1806640625
1702445981000,0.1806640625
1702446161000,0.27099609375
1702446341000,0.2490234375
1702446521000,0.18310546875
1702446701000,0.17333984375
1702446881000,0.19775390625
1702447061000,0.2392578125
1702447241000,0.21728515625
1702447421000,0.224609375
1702447601000,0.234375
1702447781000,0.2490234375
1702447961000,0.3662109375
1702448141000,0.1953125
1702448321000,0.28564453125
1702448501000,0.18798828125
1702448681000,0.1806640625
1702448861000,0.16845703125
1702449041000,0.23681640625
1702449221000,0.1904296875
1702449401000,0.2978515625
1702449581000,0.224609375
1702449761000,0.33203125
1702449941000,0.29052734375
1702450121000,0.35400390625
1702450301000,0.302734375
1702450481000,0.341796875
1702450661000,0.21240234375
1702450841000,0.1953125
1702451021000,0.29296875
1702451201000,0.23681640625
1702451381000,0.2587890625
1702451561000,0.2294921875
1702451741000,0.33935546875
1702451921000,0.25146484375
1702452101000,0.28564453125
1702452281000,0.25634765625
1702452461000,0.1904296875
1702452641000,0.21484375
1702452821000,0.29052734375
1702453001000,0.16845703125
1702453181000,0.20263671875
1702453361000,0.234375
1702453541000,0.224609375
1702453721000,0.2392578125
1702453901000,0.29052734375
1702454081000,0.2587890625
1702454261000,0.2001953125
1702454441000,0.20751953125
1702454621000,0.234375
1702454801000,0.1513671875
1702454981000,0.1953125
1702455161000,0.23193359375
1702455341000,0.146484375
1702455521000,0.1220703125
1702455701000,0.23681640625
1702455881000,0.19775390625
1702456061000,0.33447265625
1702456241000,0.14404296875
1702456421000,0.1904296875
1702456601000,0.22216796875
1702456781000,0.14892578125
1702456961000,0.2734375
1702457141000,0.205078125
1702457321000,0.126953125
1702457456000,0.2734375
1702457546000,0.2734375
1702457726000,0.20263671875
1702457906000,0.29296875
1702458086000,0.30029296875
1702458266000,0.234375
1702458446000,0.1416015625
1702458626000,1.03759765625
1702458806000,0.92041015625
1702458986000,0.9814453125
1702459166000,0.947265625
1702459346000,0.869140625
1702459526000,0.88623046875
1702459706000,1.083984375
1702459886000,0.9423828125
1702460066000,0.78857421875
1702460246000,0.7421875
1702460426000,0.85205078125
1702460606000,0.89111328125
1702460786000,1.19873046875
1702460966000,0.86181640625
1702461146000,0.79345703125
1702461326000,0.83984375
1702461506000,1.2158203125
1702461686000,0.87890625
1702461866000,0.859375
1702462046000,0.810546875
1702462226000,1.04736328125
1702462406000,1.09375
1702462586000,0.99853515625
1702462766000,0.85205078125
1702462946000,0.8544921875
1702463126000,0.8447265625
1702463306000,1.10595703125
1702463486000,0.93017578125
1702463666000,0.9521484375
1702463846000,0.9423828125
1702464026000,0.89599609375
1702464206000,0.9326171875
1702464386000,1.0302734375
1702464566000,1.0302734375
1702464746000,0.7373046875
1702464926000,1.181640625
1702465106000,0.966796875
1702465286000,0.99853515625
1702465466000,1.02294921875
1702465646000,1.0009765625
1702465826000,1.07666015625
1702466006000,1.12060546875
1702466186000,1.04248046875
1702466366000,0.81787109375
1702466546000,0.95947265625
1702466726000,0.771484375
1702466906000,0.67626953125
1702467086000,0.8642578125
1702467266000,0.9521484375
1702467446000,0.93017578125
1702467626000,0.84228515625
1702467806000,0.83251953125
1702467986000,0.86669921875
1702468166000,0.8544921875
1702468345000,0.94482421875
1702468525000,0.9765625
1702468705000,0.97412109375
1702468885000,0.82763671875
1702469072000,0.986328125
1702469515000,0.986328125
1702469695000,0.78125
1702469875000,0.8447265625
1702470055000,0.947265625
1702470235000,1.12548828125
1702470415000,0.9033203125
1702470595000,0.78125
1702470775000,0.8544921875
1702470955000,0.82763671875
1702471135000,0.91796875
1702471315000,1.06689453125
1702471495000,1.03271484375
1702471675000,0.947265625
1702471855000,1.0009765625
1702472035000,1.0595703125
1702472215000,0.1708984375
1702472395000,0.2392578125
1702472575000,0.22216796875
1702472755000,0.21728515625
1702472935000,0.302734375
1702473115000,0.205078125
1702473295000,0.20263671875
1702473475000,0.185546875
1702473655000,0.263671875
1702473835000,0.2099609375
1702474015000,0.2197265625
1702474195000,0.22705078125
1702474375000,0.1953125
1702474555000,0.244140625
1702474735000,0.1806640625
1702474915000,0.25390625
1702475095000,0.2392578125
1702475275000,0.27099609375
1702475455000,0.283203125
1702475635000,0.25634765625
1702475815000,0.22705078125
1702475995000,0.24169921875
1702476175000,0.1708984375
1702476355000,0.2783203125
1702476535000,0.380859375
1702476715000,0.3662109375
1702476895000,0.20751953125
1702477075000,0.29541015625
1702477255000,0.31005859375
1702477435000,0.22216796875
1702477615000,0.224609375
1702477795000,0.2001953125
1702477975000,0.322265625
1702478155000,0.2099609375
1702478335000,0.22216796875
1702478515000,0.29052734375
1702478695000,0.23193359375
1702478875000,0.18310546875
1702479055000,0.2099609375
1702479235000,0.3271484375
1702479415000,0.26611328125
1702479595000,0.17578125
1702479775000,0.20263671875
1702479955000,0.1806640625
1702480135000,0.17333984375
1702480315000,0.2294921875
1702480495000,0.19287109375
1702480675000,0.17578125
1702480855000,0.25146484375
1702480990000,0.19775390625
1702481080000,0.19775390625
1702481260000,0.205078125
1702481440000,0.2197265625
1702481620000,0.263671875
1702481800000,0.2001953125
1702481980000,0.1708984375
1702482160000,0.18798828125
1702482340000,0.21484375
1702482520000,0.322265625
1702482700000,0.1904296875
1702482880000,0.29296875
1702483060000,0.244140625
1702483240000,0.22705078125
1702483420000,0.31005859375
1702483600000,0.30517578125
1702483780000,0.26611328125
1702483960000,0.263671875
1702484140000,0.3857421875
1702484320000,0.234375
1702484500000,0.31494140625
1702484680000,0.166015625
1702484860000,0.185546875
1702485040000,0.2392578125
1702485220000,0.19775390625
1702485400000,0.35400390625
1702485580000,0.1904296875
1702485760000,0.17578125
1702485940000,0.26611328125
1702486120000,0.24169921875
1702486300000,0.23681640625
1702486480000,0.2783203125
1702486660000,0.2587890625
1702486840000,0.27099609375
1702487020000,0.341796875
1702487200000,0.38330078125
1702487380000,0.2392578125
1702487560000,0.24658203125
1702487740000,0.2099609375
1702487920000,0.22705078125
1702488100000,0.27099609375
1702488280000,0.32470703125
1702488460000,0.224609375
1702488640000,0.2685546875
1702488820000,0.2734375
1702489000000,0.20751953125
1702489180000,1.0009765625
1702489360000,0.869140625
1702489540000,1.06689453125
1702489720000,0.84716796875
1702489900000,0.87890625
1702490080000,0.92041015625
1702490260000,0.908203125
1702490440000,0.93017578125
1702490620000,1.06689453125
1702490800000,0.91064453125
1702490980000,1.02783203125
1702491160000,1.025390625
1702491340000,0.74462890625
1702491520000,0.98876953125
1702491700000,0.85205078125
1702491880000,0.9423828125
1702492060000,1.11572265625
1702492240000,0.88623046875
1702492420000,0.94970703125
1702492555000,1.01806640625
1702492645000,1.01806640625
1702492825000,0.927734375
1702493005000,0.888671875
1702493185000,1.05712890625
1702493365000,1.00341796875
1702493545000,0.9521484375
1702493725000,1.0302734375
1702493905000,1.01806640625
1702494085000,0.9912109375
1702494265000,1.11328125
1702494445000,0.96923828125
1702494625000,1.0986328125
1702494805000,0.9326171875
1702494985000,0.8740234375
1702495165000,0.98876953125
1702495345000,1.1572265625
1702495525000,0.771484375
1702495705000,1.00830078125
1702495885000,1.0546875
1702496065000,1.12548828125
1702496245000,0.94482421875
1702496425000,1.1083984375
1702496605000,0.84228515625
1702496785000,1.1669921875
1702496965000,0.97900390625
1702497145000,0.888671875
1702497325000,0.95703125
1702497505000,1.0400390625
1702497685000,0.2392578125
1702497865000,0.2197265625
1702498045000,0.35400390625
1702498225000,0.1806640625
1702498405000,0.27587890625
1702498585000,0.2392578125
1702498765000,0.24169921875
1702498945000,0.2099609375
1702499125000,0.18310546875
1702499305000,0.16357421875
1702499485000,0.15625
1702499665000,0.17822265625
1702499845000,0.20263671875
1702500025000,0.322265625
1702500205000,0.15869140625
1702500385000,0.2783203125
1702500565000,0.15625
1702500745000,0.16357421875
1702500925000,0.16845703125
1702501105000,0.16845703125
1702501285000,0.224609375
1702501465000,0.18798828125
1702501645000,0.21728515625
1702501825000,0.30029296875
1702502005000,0.224609375
1702502185000,0.1904296875
1702502365000,0.19287109375
1702502545000,0.205078125
1702502725000,0.20751953125
1702502905000,0.3662109375
1702503085000,0.1611328125
1702503265000,0.19287109375
1702503445000,0.2490234375
1702503625000,0.1513671875
1702503805000,0.18798828125
1702503985000,0.28564453125
1702504165000,0.244140625
1702504345000,0.2294921875
1702504525000,0.166015625
1702504705000,0.1953125
1702504885000,0.341796875
1702505065000,0.1708984375
1702505245000,0.37109375
1702505425000,0.29541015625
1702505605000,0.1806640625
1702505785000,0.1708984375
1702505965000,0.23681640625
1702506145000,0.30517578125
1702506324000,0.2587890625
1702506504000,0.29541015625
1702506684000,0.1904296875
1702506864000,0.20263671875
1702507044000,0.17578125
1702507224000,0.1708984375
1702507404000,0.2294921875
1702507584000,0.18798828125
1702507764000,0.25390625
1702507944000,0.2734375
1702508124000,0.2685546875
1702508304000,0.234375
